Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3.5,48
251.4769,TowerA,3.5,49
351.2455,TowerA,3.5,57
352.225,TowerA,3.5,57
353.2444,TowerA,3.5,57
354.064,TowerA,3.5,57
354.8835,TowerA,3.5,57
355.9229,TowerA,3.5,57
356.9024,TowerA,3.5,57
357.682,TowerA,3.5,57
358.4815,TowerA,3.5,57
359.461,TowerA,3.5,57
360.5604,TowerA,3.5,57
361.3799,TowerA,3.5,57
362.1595,TowerA,3.5,54
363.119,TowerA,3.5,54
364.0385,TowerA,3.5,54
364.858,TowerA,3.5,54
365.6376,TowerA,3.5,54
366.5171,TowerA,3.5,54
367.3966,TowerA,3.5,54
368.1762,TowerA,3.5,54
368.9758,TowerC,3.5,54
663.9254,TowerC,3.5,50
664.8062,TowerC,3.5,50
665.6671,TowerC,3.5,50
666.5679,TowerC,3.5,50
667.4088,TowerC,3.5,50
668.2696,TowerC,3.5,50
669.1304,TowerC,3.5,50
670.0313,TowerC,3.5,50
670.9522,TowerC,3.5,50
671.8331,TowerC,3.5,50
672.7339,TowerC,3.5,50
673.6148,TowerC,3.5,50
674.5357,TowerC,3.5,50
675.3965,TowerC,3.5,50
676.3174,TowerC,3.5,50
677.3384,TowerC,3.5,50
678.2994,TowerC,3.5,50
679.2403,TowerC,3.5,50
680.1612,TowerC,3.5,50
681.1422,TowerC,3.5,50
682.043,TowerC,3.5,50
682.9439,TowerC,3.5,50
683.9249,TowerC,3.5,50
684.9058,TowerC,3.5,50
685.8668,TowerC,3.5,50
686.7476,TowerC,3.5,50
687.7086,TowerC,3.5,50
688.5894,TowerC,3.5,50
689.4503,TowerC,3.5,50
690.3311,TowerC,3.5,50
691.192,TowerC,3.5,50
692.0528,TowerC,3.5,50
692.8936,TowerC,3.5,50
693.7545,TowerC,3.5,50
694.6353,TowerC,3.5,50
695.6163,TowerC,3.5,50
696.5772,TowerC,3.5,50
697.5582,TowerC,3.5,50
698.5391,TowerC,3.5,50
699.6002,TowerC,3.5,50
700.6612,TowerC,3.5,50
701.6221,TowerC,3.5,50
702.503,TowerC,3.5,50
703.504,TowerC,3.5,50
704.565,TowerC,3.5,50
705.626,TowerC,3.5,50
706.5469,TowerC,3.5,50
707.588,TowerC,3.5,50
708.6089,TowerC,3.5,50
709.5098,TowerC,3.5,50
710.3907,TowerC,3.5,50
711.2315,TowerC,3.5,49
712.1124,TowerC,3.5,49
712.9332,TowerC,3.5,48
713.8541,TowerC,3.5,48
714.8751,TowerC,3.5,48
715.9561,TowerC,3.5,48
716.9371,TowerC,3.5,48
717.7979,TowerC,3.5,47
718.7188,TowerC,3.5,47
719.5997,TowerC,3.5,47
720.5806,TowerC,3.5,47
721.6216,TowerC,3.5,47
722.6827,TowerC,3.5,46
723.6436,TowerC,3.5,46
724.7047,TowerC,3.5,46
725.8858,TowerC,3.5,46
726.9068,TowerC,3.5,46
727.8477,TowerC,3.5,46
728.7486,TowerC,3.5,46
729.6495,TowerC,3.5,46
730.5504,TowerC,3.5,46
731.4112,TowerC,3.5,46
732.3321,TowerC,3.5,46
733.1929,TowerC,3.5,46
734.1138,TowerC,3.5,46
735.0547,TowerC,3.5,46
735.9957,TowerC,3.5,46
736.9166,TowerC,3.5,46
737.8775,TowerC,3.5,45
738.8184,TowerC,3.5,45
739.6793,TowerC,3.5,44
740.6202,TowerC,3.5,43
741.6011,TowerC,3.5,43
742.7422,TowerC,3.5,42
744.0435,TowerC,3.5,42
745.1046,TowerC,3.5,41
746.2657,TowerC,3.5,40
747.3668,TowerC,3.5,40
748.2877,TowerC,3.5,40
749.3287,TowerC,3.5,40
750.3697,TowerC,3.5,40
751.3106,TowerC,3.5,39
752.2115,TowerC,3.5,39
753.1124,TowerC,3.5,39
754.0132,TowerC,3.5,39
754.9542,TowerC,3.5,39
756.0152,TowerC,3.5,39
757.1563,TowerC,3.5,39
758.1573,TowerC,3.5,39
759.0582,TowerC,3.5,38
759.959,TowerC,3.5,38
760.8599,TowerC,3.5,38
761.7408,TowerC,3.5,37
762.8018,TowerC,3.5,37
763.8629,TowerC,3.5,37
764.8038,TowerC,3.5,37
765.8448,TowerC,3.5,37
766.8858,TowerC,3.5,37
767.8067,TowerC,3.5,37
768.6675,TowerC,3.5,36
769.5484,TowerC,3.5,36
770.4092,TowerC,3.5,36
771.3301,TowerC,3.5,36
772.3712,TowerC,3.5,36
773.4122,TowerC,3.5,36
774.3931,TowerC,3.5,36
775.274,TowerC,3.5,34
776.1949,TowerC,3.5,34
777.0958,TowerC,3.5,32
778.0767,TowerC,3.5,32
779.2779,TowerC,3.5,31
780.4991,TowerC,3.5,31
781.44,TowerC,3.5,30
782.5611,TowerC,3.5,30
783.7422,TowerC,3.5,30
784.7232,TowerC,3.5,30
785.8243,TowerC,3.5,30
787.0054,TowerC,3.5,30
787.9864,TowerC,3.5,30
788.9073,TowerC,3.5,30
789.7881,TowerC,3.5,30
790.7291,TowerC,3.5,30
791.6299,TowerC,3.5,30
792.4908,TowerC,3.5,30
793.3316,TowerC,3.5,30
794.1324,TowerC,3.5,30
794.9732,TowerC,3.5,30
795.774,TowerC,3.5,30
796.6348,TowerC,3.5,30
797.5157,TowerC,3.5,30
798.3965,TowerC,3.5,30
799.3975,TowerC,3.5,30
800.4185,TowerC,3.5,30
801.3394,TowerC,3.5,30
802.1802,TowerC,3.5,29
803.2613,TowerC,3.5,29
804.3023,TowerC,3.5,29
805.2232,TowerC,3.5,29
806.2642,TowerC,3.5,29
807.2652,TowerC,3.5,29
808.1461,TowerC,3.5,29
808.9669,TowerC,3.5,29
810.0079,TowerC,3.5,29
811.0289,TowerC,3.5,29
811.8697,TowerC,3.5,28
812.7305,TowerC,3.5,28
813.7115,TowerC,3.5,28
814.7325,TowerC,3.5,28
815.6734,TowerC,3.5,28
816.5943,TowerC,3.5,28
817.6553,TowerC,3.5,28
818.7164,TowerC,3.5,28
819.6973,TowerC,3.5,28
820.7584,TowerC,3.5,28
821.8394,TowerC,3.5,27
822.7803,TowerC,3.5,26
823.8214,TowerC,3.5,26
824.9825,TowerC,3.5,26
825.8633,TowerC,3.5,26
826.9044,TowerC,3.5,26
827.9454,TowerC,3.5,26
828.8463,TowerC,3.5,26
829.7071,TowerC,3.5,26
830.7081,TowerC,3.5,24
831.8692,TowerC,3.5,22
832.8301,TowerC,3.5,22
833.9512,TowerC,3.5,21
835.0323,TowerC,3.5,21
835.9131,TowerC,3.5,21
836.9141,TowerC,3.5,21
837.9351,TowerC,3.5,21
838.876,TowerC,3.5,21
839.7369,TowerC,3.5,21
840.7178,TowerC,3.5,21
841.6988,TowerC,3.5,21
842.5797,TowerC,3.5,21
843.4805,TowerC,3.5,21
844.4615,TowerC,3.5,21
845.6226,TowerC,3.5,21
846.5435,TowerC,3.5,21
847.4044,TowerC,3.5,21
848.2252,TowerC,3.5,21
849.066,TowerC,3.5,21
849.8868,TowerC,3.5,21
850.6876,TowerC,3.5,21
851.5284,TowerC,3.5,21
852.3492,TowerC,3.5,21
853.15,TowerC,3.5,21
854.1309,TowerC,3.5,21
855.0919,TowerC,3.5,21
855.9127,TowerC,3.5,21
856.7535,TowerC,3.5,21
857.6343,TowerC,3.5,21
858.4551,TowerC,3.5,21
859.296,TowerC,3.5,21
860.1568,TowerC,3.5,21
861.0777,TowerC,3.5,21
861.9385,TowerC,3.5,21
862.7593,TowerC,3.5,21
863.6202,TowerC,3.5,21
864.5411,TowerC,3.5,21
865.442,TowerC,3.5,21
866.3428,TowerC,3.5,21
867.2037,TowerC,3.5,21
868.0445,TowerC,3.5,21
868.9654,TowerC,3.5,21
869.8262,TowerC,3.5,21
870.647,TowerC,3.5,21
871.4678,TowerC,3.5,21
872.3487,TowerC,3.5,21
873.1695,TowerC,3.5,21
873.9703,TowerC,3.5,21
874.8111,TowerC,3.5,20
875.732,TowerC,3.5,20
876.6729,TowerC,3.5,20
877.6138,TowerC,3.5,20
878.795,TowerC,3.5,20
879.9361,TowerD,3.5,19
958.5328,TowerD,3.5,18
971.8057,TowerD,3.5,18
985.1187,TowerD,3.5,18
998.3516,TowerD,3.5,18
1012.445,TowerD,3.5,17
1024.737,TowerD,3.5,16
1035.808,TowerD,3.5,16
1046.218,TowerD,3.5,16
1056.468,TowerD,3.5,15
1066.378,TowerD,3.5,14
1075.707,TowerD,3.5,13
1084.255,TowerD,3.5,13
1092.764,TowerD,3.5,12
1100.872,TowerD,3.5,11
1109.46,TowerD,3.5,9
1116.307,TowerD,3.5,8
1123.013,TowerD,3.5,7
1129.219,TowerD,3.5,6
1135.045,TowerD,3.5,5
1141.411,TowerD,3.5,4
1146.476,TowerD,3.5,3
1152.222,TowerD,3.5,2
1157.307,TowerD,3.5,2
1161.25,TowerD,3.5,2
1165.495,TowerD,3.5,2
1169.438,TowerD,3.5,2
1173.222,TowerD,3.5,2
1176.946,TowerD,3.5,2
1181.07,TowerD,3.5,2
1185.274,TowerD,3.5,2
1189.758,TowerD,3.5,1
1193.702,TowerD,3.5,1
