Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerD,3,46
243.6352,TowerC,3,46
330.9367,TowerC,3,39
343.5897,TowerC,3,37
355.2633,TowerC,3,4
364.5782,TowerC,3,3
373.9131,TowerC,3,2
380.9092,TowerA,3,7
729.7095,TowerA,3,20
733.7134,TowerA,3,20
737.7173,TowerA,3,20
742.0616,TowerA,3,20
746.0655,TowerA,3,20
750.0694,TowerA,3,20
754.0733,TowerA,3,20
758.0772,TowerA,3,20
764.7437,TowerA,3,20
771.7505,TowerA,3,20
778.7574,TowerA,3,20
785.7642,TowerA,3,20
792.7711,TowerA,3,20
799.7779,TowerA,3,20
806.4644,TowerA,3,19
811.129,TowerA,3,19
814.4722,TowerA,3,17
817.7955,TowerA,3,17
820.7984,TowerA,3,16
824.1417,TowerA,3,16
827.4849,TowerA,3,15
830.4879,TowerA,3,14
833.4908,TowerA,3,13
836.4937,TowerA,3,13
839.4966,TowerA,3,13
842.1592,TowerA,3,13
844.8218,TowerA,3,13
847.5045,TowerA,3,11
850.1671,TowerA,3,11
852.8297,TowerA,3,11
855.5123,TowerA,3,11
858.1749,TowerA,3,11
860.8375,TowerA,3,11
863.5201,TowerA,3,11
866.1827,TowerA,3,11
868.8453,TowerA,3,10
871.5279,TowerA,3,10
874.1905,TowerA,3,8
876.8531,TowerA,3,8
879.5357,TowerA,3,8
882.1983,TowerA,3,8
884.5406,TowerA,3,8
886.8629,TowerA,3,7
889.2051,TowerA,3,7
891.5474,TowerA,3,7
893.8697,TowerA,3,7
896.212,TowerA,3,7
898.5543,TowerA,3,7
900.8765,TowerA,3,7
903.2188,TowerA,3,7
905.5611,TowerA,3,7
907.8834,TowerA,3,7
910.2256,TowerA,3,7
912.5679,TowerB,3,7
980.294,TowerB,3,6
980.6343,TowerB,3,6
980.9547,TowerB,3,6
981.295,TowerB,3,6
981.6353,TowerB,3,6
981.9556,TowerB,3,6
982.296,TowerB,3,6
982.6363,TowerB,3,6
982.9566,TowerB,3,6
983.2969,TowerB,3,6
983.6373,TowerB,3,6
983.9576,TowerB,3,6
984.2979,TowerB,3,6
984.6382,TowerB,3,6
984.9586,TowerB,3,6
985.2989,TowerB,3,6
985.6392,TowerB,3,6
985.9595,TowerB,3,6
986.2999,TowerB,3,6
986.6402,TowerB,3,6
986.9605,TowerB,3,6
987.3008,TowerB,3,6
987.6412,TowerB,3,6
987.9615,TowerB,3,6
988.3018,TowerB,3,6
988.6422,TowerB,3,6
988.9625,TowerB,3,6
989.3028,TowerB,3,6
989.6431,TowerB,3,6
989.9634,TowerB,3,6
990.3038,TowerB,3,6
990.6441,TowerB,3,6
990.9644,TowerB,3,6
991.3047,TowerB,3,6
991.6451,TowerB,3,6
991.9654,TowerB,3,6
992.3057,TowerB,3,6
992.6461,TowerB,3,6
992.9664,TowerB,3,6
993.3067,TowerB,3,6
993.647,TowerB,3,6
993.9673,TowerB,3,6
994.3077,TowerB,3,6
994.648,TowerB,3,6
994.9683,TowerB,3,6
995.3087,TowerB,3,6
995.649,TowerB,3,6
995.9693,TowerB,3,6
996.3096,TowerB,3,6
996.65,TowerB,3,6
996.9703,TowerB,3,6
997.3106,TowerB,3,6
997.6509,TowerB,3,6
997.9713,TowerB,3,6
998.3116,TowerB,3,6
998.6519,TowerB,3,6
998.9722,TowerB,3,6
999.3126,TowerB,3,6
999.6529,TowerB,3,6
999.9732,TowerB,3,6
1000.314,TowerB,3,6
1000.654,TowerB,3,6
1000.974,TowerB,3,6
1001.315,TowerB,3,6
1001.655,TowerB,3,6
1001.975,TowerB,3,6
1002.315,TowerB,3,6
1002.656,TowerB,3,6
1002.976,TowerB,3,6
1003.316,TowerB,3,6
1003.657,TowerB,3,6
1003.977,TowerB,3,6
1004.317,TowerB,3,6
1004.658,TowerB,3,6
1004.978,TowerB,3,6
1005.318,TowerB,3,6
1005.659,TowerB,3,6
1005.979,TowerB,3,6
1006.319,TowerB,3,6
1006.66,TowerB,3,6
1006.98,TowerB,3,6
1007.32,TowerB,3,6
1007.661,TowerB,3,6
1007.981,TowerB,3,6
1008.321,TowerB,3,6
1008.662,TowerB,3,6
1008.982,TowerB,3,6
1009.322,TowerB,3,6
1009.663,TowerB,3,6
1009.983,TowerB,3,6
1010.323,TowerB,3,6
1010.664,TowerB,3,6
1010.984,TowerB,3,6
1011.324,TowerB,3,6
1011.665,TowerB,3,6
1011.985,TowerB,3,6
1012.325,TowerB,3,6
1012.666,TowerB,3,6
1012.986,TowerB,3,6
1013.326,TowerB,3,6
1013.667,TowerB,3,6
1013.987,TowerB,3,6
1014.327,TowerB,3,6
1014.668,TowerB,3,6
1014.988,TowerB,3,6
1015.328,TowerB,3,6
1015.669,TowerB,3,6
1015.989,TowerB,3,6
1016.329,TowerB,3,6
1016.669,TowerB,3,6
1016.99,TowerB,3,6
1017.33,TowerB,3,6
1017.67,TowerB,3,6
1017.991,TowerB,3,6
1018.331,TowerB,3,6
1018.671,TowerB,3,6
1018.992,TowerB,3,6
1019.332,TowerB,3,6
1019.672,TowerB,3,6
1019.993,TowerB,3,6
1020.333,TowerB,3,6
1020.673,TowerB,3,6
1020.994,TowerB,3,6
1021.334,TowerB,3,6
1021.674,TowerB,3,6
1021.995,TowerB,3,6
1022.335,TowerB,3,6
1022.675,TowerB,3,6
1022.996,TowerB,3,6
1023.336,TowerB,3,6
1023.676,TowerB,3,6
1023.997,TowerB,3,6
1024.337,TowerB,3,6
1024.677,TowerB,3,6
1024.998,TowerB,3,6
1025.338,TowerB,3,6
1025.678,TowerB,3,6
1025.999,TowerB,3,6
1026.339,TowerB,3,6
1026.679,TowerB,3,6
1027,TowerB,3,6
1027.34,TowerB,3,6
1027.68,TowerB,3,6
1028,TowerB,3,6
1028.341,TowerB,3,6
1028.681,TowerB,3,6
1029.001,TowerB,3,6
1029.342,TowerB,3,6
1029.682,TowerB,3,6
1030.002,TowerB,3,6
1030.343,TowerB,3,6
1030.683,TowerB,3,6
1031.003,TowerB,3,6
1031.344,TowerB,3,6
1031.684,TowerB,3,6
1032.004,TowerB,3,6
1032.345,TowerB,3,6
1032.685,TowerB,3,6
1033.005,TowerB,3,6
1033.346,TowerB,3,6
1033.686,TowerB,3,6
