Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerC,3,60
311.9671,TowerD,3,60
417.1893,TowerD,3,51
448.572,TowerD,3,46
473.1185,TowerA,3,40
893.0089,TowerA,3,41
922.5577,TowerA,2.531058,41
948.6631,TowerA,2.83733,39
972.1461,TowerA,2.259211,38
992.4058,TowerA,2.308493,37
1011.985,TowerA,2.588063,35
1030.523,TowerA,1.50085,33
1048.2,TowerA,2.259337,30
1066.698,TowerA,2.015444,29
1082.394,TowerA,2.49277,27
1097.628,TowerA,2.323563,25
1113.063,TowerB,1.661714,20
1244.251,TowerB,2.691792,18
1246.093,TowerB,3,18
1247.875,TowerB,2.952096,17
1249.637,TowerB,3,17
1251.338,TowerB,3,17
1253.08,TowerB,1.917829,14
1254.682,TowerB,3,14
1256.383,TowerB,3,14
1257.985,TowerB,2.99619,14
1259.707,TowerB,3,14
1261.168,TowerB,3,14
1262.509,TowerB,2.940432,13
1263.971,TowerB,3,13
1265.752,TowerB,2.925428,13
1267.254,TowerB,2.675065,13
1268.815,TowerB,3,13
1270.297,TowerB,3,13
1271.858,TowerB,3,12
1273.26,TowerB,3,11
1274.901,TowerB,2.435296,11
1276.603,TowerB,2.839384,11
1278.245,TowerB,3,11
1279.946,TowerB,3,9
1281.588,TowerB,3,9
1283.37,TowerB,3,9
1284.951,TowerB,3,9
1286.433,TowerB,3,9
1287.854,TowerB,3,9
1289.676,TowerB,3,9
1291.177,TowerB,2.634706,8
1292.679,TowerB,2.809317,8
1294.26,TowerB,2.951908,8
1296.202,TowerB,3,7
1297.764,TowerB,3,7
1299.585,TowerB,2.973825,7
1301.107,TowerB,3,7
1302.608,TowerB,2.433974,7
1304.01,TowerB,2.866885,7
1305.371,TowerB,3,7
1306.732,TowerB,3,7
1308.074,TowerB,3,7
1309.575,TowerB,3,7
1310.957,TowerB,2.823302,7
1312.358,TowerB,3,7
1313.779,TowerB,2.765133,7
1315.161,TowerB,3,7
1316.962,TowerB,2.466236,6
1318.524,TowerB,3,6
1320.206,TowerB,2.752694,6
1321.727,TowerB,3,6
1323.409,TowerB,3,5
1324.87,TowerB,2.867093,5
1326.632,TowerB,3,5
1328.133,TowerB,3,5
1329.735,TowerB,3,5
1331.216,TowerB,2.693761,5
1332.658,TowerB,2.734743,5
1334.099,TowerB,3,5
1335.641,TowerB,3,5
1337.202,TowerB,2.331165,5
1338.583,TowerB,2.985181,5
1339.905,TowerB,3,5
1341.266,TowerB,3,5
1343.028,TowerB,2.541604,5
1344.529,TowerB,3,5
1346.011,TowerB,3,5
1347.372,TowerB,3,5
1348.833,TowerB,2.776565,5
1350.355,TowerB,3,5
1351.636,TowerB,3,5
1352.938,TowerB,3,5
1354.219,TowerB,3,5
1355.48,TowerB,3,5
1356.781,TowerB,3,5
1358.183,TowerB,3,4
1359.504,TowerB,3,4
1361.366,TowerB,3,3
1363.007,TowerB,3,3
1364.369,TowerB,3,3
1365.69,TowerB,2.913854,3
1366.951,TowerB,3,3
1368.232,TowerB,3,3
1370.054,TowerB,2.118691,3
1371.456,TowerB,3,3
1372.837,TowerB,3,2
1374.238,TowerB,3,2
1375.74,TowerB,3,2
1377.321,TowerB,3,2
1378.623,TowerB,3,2
1379.864,TowerB,3,2
1381.145,TowerB,3,2
1382.747,TowerB,2.520697,2
1384.088,TowerB,2.994408,2
1385.329,TowerB,3,2
1386.67,TowerB,3,2
1387.892,TowerB,3,1
1389.213,TowerB,3,1
1390.574,TowerB,3,1
1392.096,TowerB,3,1
1393.677,TowerB,3,1
1394.999,TowerB,2.633389,1
1396.2,TowerB,2.991602,1
1397.441,TowerB,3,1
1398.762,TowerB,2.431183,1
1400.043,TowerB,3,1
1401.445,TowerB,2.670169,1
1402.946,TowerB,2.943772,1
1404.188,TowerB,2.979025,1
1405.469,TowerB,2.849788,1
1406.79,TowerB,2.976597,1
1408.071,TowerB,2.582099,1
1409.373,TowerB,3,1
1410.654,TowerB,3,1
1411.895,TowerB,2.794429,1
1413.156,TowerB,3,1
1414.598,TowerB,2.756419,1
1416.039,TowerB,2.822555,1
1417.4,TowerB,3,1
1419.082,TowerB,2.659932,1
1420.423,TowerB,3,1
1421.785,TowerB,3,1
1423.166,TowerB,3,1
1424.427,TowerB,2.653954,1
1425.668,TowerB,3,1
1426.87,TowerB,3,1
