Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3,52
100.7151,TowerC,3,52
489.6095,TowerC,3,38
500.9432,TowerC,3,37
511.9372,TowerC,3,35
521.9468,TowerC,3,35
531.9566,TowerC,3,35
542.9673,TowerC,3,34
553.9781,TowerC,3,33
564.9888,TowerC,3,33
574.6583,TowerC,3,31
584.668,TowerC,3,31
595.6788,TowerC,3,31
606.3492,TowerC,3,30
617.0396,TowerC,3,28
627.71,TowerC,3,28
638.3804,TowerC,3,27
645.7276,TowerC,3,26
656.0777,TowerC,3,25
666.0875,TowerC,3,23
675.7569,TowerC,3,23
685.4263,TowerC,3,22
694.4351,TowerC,3,21
703.1236,TowerC,3,19
711.1314,TowerD,3,19
792.8712,TowerD,3,14
800.879,TowerD,3,14
808.8868,TowerD,3,14
816.5543,TowerD,3,14
824.2418,TowerD,3,14
831.9092,TowerD,3,14
839.5767,TowerD,3,14
846.5836,TowerD,3,14
853.2701,TowerD,3,13
859.5963,TowerD,3,11
865.6021,TowerD,3,8
871.2877,TowerD,3,8
876.6129,TowerD,3,8
881.9581,TowerD,3,7
886.963,TowerD,3,6
891.9678,TowerD,3,5
896.9727,TowerD,3,5
901.9776,TowerD,3,5
906.9825,TowerD,3,5
911.647,TowerD,3,5
916.3316,TowerA,3,5
1325.731,TowerD,3,5
1726.782,TowerA,3,5
