Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerA (8),3.5,18
41.94077,TowerA (8),3.5,18
100.1152,TowerA (8),3.5,10
134.732,TowerA (8),3.5,3
158.277,TowerA (8),3.5,3
178.2213,TowerA (8),3.5,3
194.8248,TowerA (8),3.5,3
208.8078,TowerA (8),3.5,3
221.9506,TowerA (8),3.5,3
234.5133,TowerA (8),3.5,3
244.1553,TowerA (8),3.5,3
255.1377,TowerA (8),3.5,3
266.2122,TowerA (8),3.5,3
275.4872,TowerA,3.5,9
350.386,TowerA,3.5,4
357.8819,TowerA,3.5,2
364.998,TowerA,3.5,2
370.2751,TowerA,3.5,2
375.7121,TowerA,3.5,1
380.7493,TowerA,3.5,1
