Elapsed Sec,Evacuee Count
0.01999999,0
0.4199998,0
2.279998,0
3.739997,0
4.919996,0
6.079995,0
7.099994,0
8.079994,0
9.020016,0
9.960037,0
10.90006,0
11.84008,0
12.7801,0
13.72012,0
14.72015,0
15.72017,0
16.64019,0
17.62021,0
18.72024,0
19.76026,0
20.72028,0
21.68031,0
22.64033,0
23.64035,0
24.60037,0
25.6004,0
26.62042,0
27.68044,0
28.68047,0
29.78049,0
30.92052,0
32.06054,0
33.12057,0
34.12059,0
35.20061,0
36.20064,0
37.16066,0
38.12068,0
39.1207,0
40.04073,0
40.98075,0
42.00077,0
43.04079,0
44.10082,0
45.14084,0
46.22087,0
47.40089,0
48.50092,0
49.56094,0
50.72097,0
51.74099,0
52.72102,0
53.68104,0
54.70106,0
55.78109,0
56.84111,0
57.90113,0
58.94116,0
59.98118,0
61.00121,0
62.04123,0
63.10125,0
64.14125,0
65.24107,0
66.36088,0
67.52068,0
68.70049,0
69.8003,0
70.92011,0
72.01993,0
73.13974,0
74.29955,0
75.45935,0
76.75913,0
77.87894,0
78.95876,0
80.03858,0
81.0984,0
82.13823,0
83.13806,0
84.25787,0
85.35769,0
86.41751,0
87.55732,0
88.71712,0
89.75695,0
90.79678,0
91.8366,0
92.91642,0
94.01624,0
95.11605,0
96.21587,0
97.37567,0
98.47549,0
99.55531,0
100.5951,0
101.6749,0
102.7948,0
103.9546,0
105.0544,0
106.1942,0
107.394,0
108.5938,0
109.7136,0
110.9334,0
112.1132,0
113.173,0
114.2528,0
115.3527,0
116.4125,0
117.5323,0
118.6521,0
119.8319,0
121.0117,0
122.2515,0
123.4113,0
124.4511,0
125.451,0
126.5708,0
127.6306,0
128.6507,0
129.7109,0
130.7911,0
131.7913,0
132.7915,0
133.7518,0
134.792,0
135.9122,0
137.0525,0
138.3127,0
139.473,0
140.6332,0
141.8135,0
142.8537,0
143.8139,0
144.7941,0
145.7743,0
146.8345,0
147.9348,0
148.995,0
150.0552,0
151.1155,0
152.1357,0
153.0959,0
154.1561,0
155.1563,0
156.2166,0
157.2968,0
158.397,0
159.4372,0
160.5175,0
161.5977,0
162.6579,0
163.7582,0
164.8984,0
166.0587,0
167.2189,0
168.3591,0
169.4594,0
170.5196,0
171.5798,0
172.6801,0
173.8003,0
174.8205,0
175.8808,0
176.921,0
177.9212,0
178.9814,0
180.0416,0
181.0619,0
182.0621,0
183.1223,0
184.1825,0
185.1827,0
186.483,0
187.9433,0
189.0636,0
190.3238,0
191.5841,0
192.6843,0
193.8846,0
195.2249,0
196.3051,0
197.4654,0
198.6256,0
199.6258,0
200.646,0
201.7263,0
202.7665,0
203.9868,0
205.207,0
206.2872,0
207.3675,0
208.5277,0
209.668,0
210.9883,0
212.2085,0
213.2487,0
214.429,0
215.6693,0
216.7095,0
217.8497,0
219.03,0
220.2302,0
221.3305,0
222.4107,0
223.4309,0
224.5912,0
225.7514,0
226.7116,0
227.6718,0
228.712,0
229.8323,0
230.8925,0
231.9527,0
232.9529,0
234.0732,0
235.2134,0
236.2737,0
237.4739,0
238.5941,0
239.5944,0
240.5546,0
241.5348,0
242.515,0
243.4952,0
244.6354,0
245.8157,0
246.8159,0
247.8361,0
248.9164,0
249.9366,0
250.8968,0
251.937,0
253.0172,0
254.2975,0
255.6178,0
256.6775,0
257.7169,0
258.6964,0
259.6559,0
262.0345,0
263.3938,0
264.4932,0
265.4926,0
266.672,0
267.9313,0
269.0507,0
270.27,0
271.4494,0
272.4488,0
273.3483,0
274.3678,0
275.4072,0
276.4266,0
277.526,0
278.7054,0
279.8048,0
280.7443,0
281.6837,0
282.6832,0
283.6826,0
284.6621,0
285.6815,0
286.681,0
287.6405,0
288.5999,0
289.6794,0
290.7588,0
291.9781,0
293.1375,0
294.2169,0
295.1963,0
296.1558,0
297.2152,0
298.2746,0
299.374,0
300.3935,0
301.5128,0
302.7322,0
303.7516,0
304.6711,0
305.6306,0
306.5701,0
307.5495,0
308.569,0
309.5284,0
310.5279,0
311.4674,0
312.3869,0
313.3264,0
314.2858,0
315.2253,0
316.4047,0
317.544,0
318.5235,0
319.5229,0
320.5424,0
321.6418,0
322.6612,0
323.6607,0
324.6801,0
325.6596,0
326.5991,0
327.5385,0
328.558,0
329.5774,0
330.5769,0
331.5164,0
332.5758,0
333.7151,0
334.8745,0
335.9339,0
336.9534,0
337.9528,0
338.9723,0
339.9717,0
341.0111,0
342.1105,0
343.1899,0
344.3293,0
345.4887,0
346.6281,0
347.6475,0
348.6869,0
350.9657,0
352.265,0
353.2844,0
354.1839,0
355.1034,0
356.0629,0
356.9824,0
357.9019,0
358.8613,0
359.8408,0
360.8003,0
361.7797,0
362.7392,0
363.8186,0
364.858,0
365.8175,0
366.8369,0
367.8764,0
368.9358,0
369.9752,0
371.0346,0
372.0541,0
373.0135,0
373.973,0
374.9725,0
375.9319,0
376.9514,0
377.9508,0
378.9703,0
379.9297,0
380.9292,0
381.9286,0
382.9481,0
383.9875,0
385.007,0
386.0064,0
387.0458,0
388.1053,0
389.2846,0
390.464,0
391.6433,0
392.7627,0
393.7422,0
394.9215,0
396.0609,0
397.1003,0
398.3196,0
399.459,0
400.4785,0
401.6178,0
402.7772,0
403.8166,0
404.996,0
406.2153,0
407.2747,0
408.494,0
409.9532,0
411.0926,0
412.272,0
413.4113,0
414.4108,0
415.3103,0
416.2298,0
417.2093,0
418.1487,0
419.0882,0
420.0477,0
421.0072,0
421.9467,0
423.066,0
424.3253,0
425.3448,0
426.3442,0
427.3437,0
428.3831,0
429.3826,0
430.422,0
431.4614,0
432.5208,0
433.6003,0
434.6197,0
435.7191,0
436.6786,0
437.618,0
438.5575,0
439.497,0
440.4565,0
441.416,0
442.3354,0
443.2749,0
444.2144,0
445.1739,0
446.1933,0
447.1528,0
448.0723,0
449.0717,0
450.0912,0
451.0706,0
452.0101,0
452.9696,0
453.9091,0
454.8686,0
455.848,0
456.8275,0
457.8069,0
458.7864,0
459.7459,0
460.7253,0
461.7248,0
462.6243,0
463.5438,0
464.5832,0
465.5627,0
466.5222,0
467.5016,0
468.541,0
469.5805,0
470.6199,0
471.5794,0
472.5588,0
473.5583,0
474.5777,0
475.5972,0
476.6966,0
477.716,0
480.0947,0
481.394,0
482.4734,0
483.4529,0
484.4123,0
485.3518,0
486.2713,0
487.2308,0
488.2302,0
489.2297,0
490.2091,0
491.2086,0
492.1681,0
493.1075,0
494.087,0
495.1064,0
496.2858,0
497.2253,0
498.1448,0
499.0643,0
499.9838,0
500.9033,0
501.8627,0
502.9022,0
503.9016,0
504.961,0
505.9405,0
506.92,0
507.9194,0
508.9189,0
509.9383,0
510.8778,0
511.7573,0
512.6778,0
513.5987,0
514.5596,0
515.5005,0
516.4214,0
517.3824,0
518.3033,0
519.2242,0
520.2652,0
521.3463,0
522.4473,0
523.4683,0
524.4493,0
526.7515,0
528.1329,0
529.294,0
530.355,0
531.296,0
532.1968,0
533.0977,0
534.0386,0
534.9796,0
535.9205,0
536.8414,0
537.7623,0
538.6631,0
539.6241,0
540.585,0
541.5259,0
542.5269,0
543.608,0
544.5889,1
545.6299,1
546.671,2
547.692,4
548.9732,7
550.3345,8
551.4756,8
553.938,8
555.4996,12
556.6807,15
557.6417,16
558.5626,16
559.6436,18
560.7647,18
561.7056,20
562.8467,22
564.0479,26
565.149,31
566.3502,35
567.7115,35
569.0528,37
570.4141,37
571.6754,37
572.7564,37
573.8775,37
575.0587,37
576.1998,37
577.5411,37
578.5821,37
579.483,37
580.4039,37
581.4449,37
582.3458,37
583.2667,37
584.1876,37
585.0884,37
586.0294,37
586.9703,37
587.9112,37
588.9122,37
589.9332,37
590.9341,37
591.9551,37
592.8961,37
593.7969,37
594.7178,37
595.5987,37
596.5196,37
597.5005,37
598.4214,37
599.2823,37
600.1431,37
601.024,37
601.9449,37
602.8658,37
603.7466,37
604.6675,37
605.6085,37
606.4893,37
607.3902,37
608.3111,37
609.212,37
610.1529,37
611.1339,37
612.0547,37
612.9957,37
613.9766,37
615.0176,37
616.0787,37
617.0396,37
617.9805,37
618.9815,37
619.8824,37
620.7833,37
621.6641,37
622.545,37
623.4058,37
624.2867,37
625.1275,37
625.9883,37
626.8492,37
627.73,37
628.691,37
629.6319,37
630.6129,37
631.5338,37
632.4146,37
633.2955,37
634.1763,37
635.0372,37
635.918,37
636.7989,37
637.6797,37
638.6207,37
639.5215,37
640.4224,37
641.3834,37
642.3043,37
643.2051,37
644.126,37
645.0469,37
645.9678,37
646.8887,37
647.8497,37
648.8907,37
649.9717,37
651.0328,37
652.0538,37
653.0948,37
654.0557,37
655.0367,37
655.9976,37
657.0386,37
658.0196,37
659.0606,37
660.1016,37
661.1426,37
662.0635,37
663.0245,37
663.9854,37
664.9063,37
665.8672,37
666.8482,37
667.8492,37
668.7901,37
669.7711,37
670.7921,37
671.813,37
672.7339,37
673.7149,37
674.7559,37
675.7969,37
676.7979,37
677.7589,37
678.7798,37
679.8008,37
680.8218,37
