Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3.5,59
134.4119,TowerB,3.5,59
181.882,TowerB,3.5,58
228.532,TowerA,3.5,28
328.538,TowerA,3.5,18
329.5175,TowerA,3.5,18
330.4769,TowerA,3.5,18
331.4764,TowerA,3.5,18
332.4558,TowerA,3.5,18
333.4553,TowerA,3.5,18
334.5347,TowerA,3.5,18
335.5541,TowerA,3.5,18
336.5736,TowerA,3.5,18
337.673,TowerA,3.5,18
338.8323,TowerA,3.5,18
339.9517,TowerA,3.5,18
340.9512,TowerA,3.5,18
342.0306,TowerA,3.5,18
343.09,TowerA,3.5,18
344.0495,TowerA,3.5,18
345.0489,TowerA,3.5,18
345.9884,TowerA,3.5,18
346.9879,TowerA,3.5,18
347.9673,TowerA,3.5,18
349.1267,TowerA,3.5,18
350.306,TowerA,3.5,18
351.2455,TowerA,3.5,18
352.225,TowerA,3.5,18
353.2444,TowerA,3.5,18
354.064,TowerA,3.5,18
354.8835,TowerA,3.5,18
355.9229,TowerA,3.5,18
356.9024,TowerA,3.5,18
357.682,TowerA,3.5,18
358.4815,TowerA,3.5,18
359.461,TowerA,3.5,18
360.5604,TowerA,3.5,18
361.3799,TowerA,3.5,18
362.1595,TowerA,3.5,18
363.119,TowerA,3.5,18
364.0385,TowerA,3.5,17
364.858,TowerA,3.5,17
365.6376,TowerA,3.5,17
366.5171,TowerA,3.5,17
367.3966,TowerA,3.5,17
368.1762,TowerA,3.5,17
368.9758,TowerC,3.5,17
663.9254,TowerC,3.5,15
664.8062,TowerC,3.5,15
665.6671,TowerC,3.5,15
666.5679,TowerC,3.5,15
667.4088,TowerC,3.5,15
668.2696,TowerC,3.5,15
669.1304,TowerC,3.5,15
670.0313,TowerC,3.5,15
670.9522,TowerC,3.5,15
671.8331,TowerC,3.5,15
672.7339,TowerC,3.5,15
673.6148,TowerC,3.5,15
674.5357,TowerC,3.5,15
675.3965,TowerC,3.5,15
676.3174,TowerC,3.5,15
677.3384,TowerC,3.5,15
678.2994,TowerC,3.5,15
679.2403,TowerC,3.5,15
680.1612,TowerC,3.5,15
681.1422,TowerC,3.5,15
682.043,TowerC,3.5,15
682.9439,TowerC,3.5,15
683.9249,TowerC,3.5,15
684.9058,TowerC,3.5,15
685.8668,TowerC,3.5,15
686.7476,TowerC,3.5,15
687.7086,TowerC,3.5,15
688.5894,TowerC,3.5,15
689.4503,TowerC,3.5,15
690.3311,TowerC,3.5,15
691.192,TowerC,3.5,15
692.0528,TowerC,3.5,15
692.8936,TowerC,3.5,15
693.7545,TowerC,3.5,15
694.6353,TowerC,3.5,15
695.6163,TowerC,3.5,15
696.5772,TowerC,3.5,15
697.5582,TowerC,3.5,15
698.5391,TowerC,3.5,15
699.6002,TowerC,3.5,15
700.6612,TowerC,3.5,15
701.6221,TowerC,3.5,15
702.503,TowerC,3.5,15
703.504,TowerC,3.5,15
704.565,TowerC,3.5,15
705.626,TowerC,3.5,15
706.5469,TowerC,3.5,15
707.588,TowerC,3.5,15
708.6089,TowerC,3.5,15
709.5098,TowerC,3.5,15
710.3907,TowerC,3.5,15
711.2315,TowerC,3.5,15
712.1124,TowerC,3.5,15
712.9332,TowerC,3.5,15
713.8541,TowerC,3.5,15
714.8751,TowerC,3.5,15
715.9561,TowerC,3.5,15
716.9371,TowerC,3.5,15
717.7979,TowerC,3.5,15
718.7188,TowerC,3.5,15
719.5997,TowerC,3.5,15
720.5806,TowerC,3.5,15
721.6216,TowerC,3.5,15
722.6827,TowerC,3.5,15
723.6436,TowerC,3.5,15
724.7047,TowerC,3.5,15
725.8858,TowerC,3.5,15
726.9068,TowerC,3.5,15
727.8477,TowerC,3.5,15
728.7486,TowerC,3.5,15
729.6495,TowerC,3.5,15
730.5504,TowerC,3.5,15
731.4112,TowerC,3.5,15
732.3321,TowerC,3.5,15
733.1929,TowerC,3.5,15
734.1138,TowerC,3.5,15
735.0547,TowerC,3.5,15
735.9957,TowerC,3.5,15
736.9166,TowerC,3.5,15
737.8775,TowerC,3.5,15
738.8184,TowerC,3.5,15
739.6793,TowerC,3.5,15
740.6202,TowerC,3.5,15
741.6011,TowerC,3.5,15
742.7422,TowerC,3.5,15
744.0435,TowerC,3.5,15
745.1046,TowerC,3.5,15
746.2657,TowerC,3.5,15
747.3668,TowerC,3.5,14
748.2877,TowerC,3.5,14
749.3287,TowerC,3.5,14
750.3697,TowerC,3.5,14
751.3106,TowerC,3.5,14
752.2115,TowerC,3.5,14
753.1124,TowerC,3.5,14
754.0132,TowerC,3.5,14
754.9542,TowerC,3.5,14
756.0152,TowerC,3.5,14
757.1563,TowerC,3.5,14
758.1573,TowerC,3.5,14
759.0582,TowerC,3.5,14
759.959,TowerC,3.5,14
760.8599,TowerC,3.5,14
761.7408,TowerC,3.5,14
762.8018,TowerC,3.5,14
763.8629,TowerC,3.5,14
764.8038,TowerC,3.5,14
765.8448,TowerC,3.5,14
766.8858,TowerC,3.5,14
767.8067,TowerC,3.5,14
768.6675,TowerC,3.5,14
769.5484,TowerC,3.5,14
770.4092,TowerC,3.5,14
771.3301,TowerC,3.5,14
772.3712,TowerC,3.5,14
773.4122,TowerC,3.5,14
774.3931,TowerC,3.5,14
775.274,TowerC,3.5,14
776.1949,TowerC,3.5,14
777.0958,TowerC,3.5,14
778.0767,TowerC,3.5,14
779.2779,TowerC,3.5,14
780.4991,TowerC,3.5,14
781.44,TowerC,3.5,14
782.5611,TowerC,3.5,14
783.7422,TowerC,3.5,14
784.7232,TowerC,3.5,14
785.8243,TowerC,3.5,14
787.0054,TowerC,3.5,14
787.9864,TowerC,3.5,14
788.9073,TowerC,3.5,14
789.7881,TowerC,3.5,14
790.7291,TowerC,3.5,14
791.6299,TowerC,3.5,14
792.4908,TowerC,3.5,14
793.3316,TowerC,3.5,14
794.1324,TowerC,3.5,14
794.9732,TowerC,3.5,14
795.774,TowerC,3.5,14
796.6348,TowerC,3.5,14
797.5157,TowerC,3.5,14
798.3965,TowerC,3.5,14
799.3975,TowerC,3.5,14
800.4185,TowerC,3.5,14
801.3394,TowerC,3.5,14
802.1802,TowerC,3.5,14
803.2613,TowerC,3.5,14
804.3023,TowerC,3.5,14
805.2232,TowerC,3.5,14
806.2642,TowerC,3.5,14
807.2652,TowerC,3.5,13
808.1461,TowerC,3.5,13
808.9669,TowerC,3.5,13
810.0079,TowerC,3.5,13
811.0289,TowerC,3.5,13
811.8697,TowerC,3.5,13
812.7305,TowerC,3.5,13
813.7115,TowerC,3.5,13
814.7325,TowerC,3.5,13
815.6734,TowerC,3.5,13
816.5943,TowerC,3.5,13
817.6553,TowerC,3.5,12
818.7164,TowerC,3.5,12
819.6973,TowerC,3.5,12
820.7584,TowerC,3.5,12
821.8394,TowerC,3.5,12
822.7803,TowerC,3.5,12
823.8214,TowerC,3.5,12
824.9825,TowerC,3.5,12
825.8633,TowerC,3.5,12
826.9044,TowerC,3.5,11
827.9454,TowerC,3.5,11
828.8463,TowerC,3.5,11
829.7071,TowerC,3.5,11
830.7081,TowerC,3.5,11
831.8692,TowerC,3.5,11
832.8301,TowerC,3.5,11
833.9512,TowerC,3.5,11
835.0323,TowerC,3.5,11
835.9131,TowerC,3.5,11
836.9141,TowerC,3.5,11
837.9351,TowerC,3.5,11
838.876,TowerC,3.5,11
839.7369,TowerC,3.5,11
840.7178,TowerC,3.5,11
841.6988,TowerC,3.5,11
842.5797,TowerC,3.5,11
843.4805,TowerC,3.5,11
844.4615,TowerC,3.5,11
845.6226,TowerC,3.5,11
846.5435,TowerC,3.5,11
847.4044,TowerC,3.5,11
848.2252,TowerC,3.5,11
849.066,TowerC,3.5,11
849.8868,TowerC,3.5,11
850.6876,TowerC,3.5,11
851.5284,TowerC,3.5,11
852.3492,TowerC,3.5,11
853.15,TowerC,3.5,11
854.1309,TowerC,3.5,11
855.0919,TowerC,3.5,11
855.9127,TowerC,3.5,11
856.7535,TowerC,3.5,11
857.6343,TowerC,3.5,11
858.4551,TowerC,3.5,11
859.296,TowerC,3.5,11
860.1568,TowerC,3.5,11
861.0777,TowerC,3.5,11
861.9385,TowerC,3.5,11
862.7593,TowerC,3.5,11
863.6202,TowerC,3.5,11
864.5411,TowerC,3.5,11
865.442,TowerC,3.5,11
866.3428,TowerC,3.5,11
867.2037,TowerC,3.5,11
868.0445,TowerC,3.5,11
