Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerC,3,61
383.9076,TowerA,1.72385,61
1018.331,TowerA,3,59
1019.212,TowerA,3,59
1020.133,TowerA,3,59
1021.094,TowerA,3,59
1022.075,TowerA,3,59
1022.976,TowerA,3,59
1023.857,TowerA,3,59
1024.737,TowerA,3,59
1025.658,TowerA,3,59
1026.739,TowerA,3,59
1027.86,TowerA,3,59
1029.062,TowerA,3,59
1030.243,TowerA,3,59
1031.424,TowerA,3,59
1032.505,TowerA,3,59
1033.526,TowerA,3,59
1034.487,TowerA,3,59
1035.508,TowerA,3,59
1036.589,TowerA,3,59
1037.57,TowerA,3,59
1038.491,TowerA,3,48
1039.452,TowerA,3,37
1040.433,TowerA,3,31
1041.614,TowerA,3,29
1042.695,TowerA,3,26
1043.636,TowerA,3,26
1044.677,TowerA,3,25
1045.718,TowerA,3,23
1046.759,TowerA,3,20
1048,TowerA,3,18
1049.281,TowerA,3,17
1050.362,TowerA,3,15
1051.463,TowerA,3,14
1052.524,TowerA,3,13
1053.625,TowerA,3,13
1054.807,TowerA,3,13
1056.188,TowerA,3,13
1057.329,TowerA,3,13
1058.33,TowerA,3,12
1059.291,TowerA,3,12
1060.172,TowerA,3,12
1061.053,TowerA,3,11
1062.054,TowerA,3,10
1063.075,TowerA,3,10
1063.956,TowerA,3,10
1064.896,TowerD,3,9
1490.652,TowerB,1,9
