Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3,40
271.1895,TowerA,3,40
374.1129,TowerA,3,35
396.0009,TowerA,3,35
416.0699,TowerD,3,27
838.6558,TowerC,1,34
1079.751,TowerC,1,24
1094.545,TowerD,1,11
1323.028,TowerC,1,6
1548.949,TowerD,1,3
1772.547,TowerD,1,1
1775.109,TowerD,1,1
1777.492,TowerD,1,1
1779.854,TowerD,1,1
1781.355,TowerD,1,1
1783.578,TowerD,1,1
1785.139,TowerD,1,1
1786.821,TowerD,1,1
1788.422,TowerD,1,1
1789.924,TowerD,1,1
1791.505,TowerD,1,1
1793.007,TowerD,1,1
1795.029,TowerD,1,1
