Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerC,3,50
171.0197,TowerD,3,50
250.0366,TowerD,3,32
250.3567,TowerD,3,32
250.6967,TowerD,3,32
251.0368,TowerD,3,32
251.3569,TowerD,3,32
251.6969,TowerD,3,32
252.037,TowerD,3,32
252.3571,TowerD,3,32
252.6972,TowerD,3,32
253.0372,TowerD,3,32
253.3573,TowerD,3,32
253.6974,TowerD,3,32
254.0374,TowerD,3,32
254.3575,TowerD,3,32
254.6976,TowerD,3,32
255.0377,TowerD,3,32
255.3577,TowerD,3,32
255.6978,TowerD,3,32
256.0378,TowerD,3,32
256.3577,TowerD,3,32
256.6975,TowerD,3,32
257.0373,TowerD,3,32
257.3571,TowerD,3,31
257.6969,TowerD,3,31
258.0367,TowerD,3,31
258.3566,TowerD,3,31
258.6964,TowerD,3,31
259.0362,TowerD,3,31
259.356,TowerD,3,31
259.6958,TowerD,3,30
260.0356,TowerD,3,30
260.3555,TowerD,3,29
260.6953,TowerD,3,29
261.0351,TowerD,3,29
261.3549,TowerD,3,29
261.6947,TowerD,3,29
262.0345,TowerD,3,29
262.3544,TowerD,3,29
262.6942,TowerD,3,29
263.034,TowerD,3,29
263.3538,TowerD,3,29
263.6936,TowerD,3,29
264.0334,TowerD,3,29
264.3533,TowerD,3,29
264.6931,TowerD,3,29
265.0329,TowerD,3,29
265.3527,TowerD,3,29
265.6925,TowerD,3,29
266.0323,TowerD,3,29
266.3522,TowerD,3,29
266.692,TowerD,3,27
267.0318,TowerD,3,27
267.3516,TowerD,3,27
267.6914,TowerD,3,27
268.0313,TowerD,3,27
268.3511,TowerD,3,27
268.6909,TowerD,3,27
269.0307,TowerD,3,27
269.3505,TowerD,3,27
269.6903,TowerD,3,27
270.0302,TowerD,3,27
270.35,TowerD,3,27
270.6898,TowerD,3,27
271.0296,TowerD,3,26
271.3494,TowerD,3,26
271.6892,TowerD,3,26
272.0291,TowerD,3,26
272.3489,TowerD,3,25
272.6887,TowerD,3,24
273.0285,TowerD,3,24
273.3483,TowerD,3,24
273.6881,TowerD,3,24
274.028,TowerD,3,24
274.3478,TowerD,3,24
274.6876,TowerD,3,24
275.0274,TowerD,3,24
275.3472,TowerD,3,24
275.687,TowerD,3,24
276.0269,TowerD,3,24
276.3467,TowerD,3,24
276.6865,TowerD,3,24
277.0263,TowerD,3,24
277.3461,TowerD,3,24
277.6859,TowerD,3,24
278.0258,TowerD,3,24
278.3456,TowerD,3,24
278.6854,TowerD,3,24
279.0252,TowerD,3,24
279.345,TowerD,3,24
279.6848,TowerD,3,23
280.0247,TowerD,3,23
280.3445,TowerD,3,22
280.6843,TowerD,3,22
281.0241,TowerD,3,22
281.3439,TowerD,3,22
281.6837,TowerD,3,22
282.0236,TowerD,3,22
282.3434,TowerD,3,22
282.6832,TowerD,3,22
283.023,TowerD,3,22
283.3428,TowerD,3,22
283.6826,TowerD,3,22
284.0225,TowerD,3,22
284.3423,TowerD,3,22
284.6821,TowerD,3,22
285.0219,TowerD,3,22
285.3417,TowerD,3,22
285.6815,TowerD,3,22
286.0214,TowerD,3,22
286.3412,TowerD,3,22
286.681,TowerD,3,22
287.0208,TowerD,3,22
287.3406,TowerD,3,22
287.6805,TowerD,3,22
288.0203,TowerD,3,22
288.3401,TowerD,3,22
288.6799,TowerD,3,22
289.0197,TowerD,3,22
289.3395,TowerD,3,22
289.6794,TowerD,3,22
290.0192,TowerD,3,22
290.339,TowerD,3,22
290.6788,TowerD,3,22
291.0186,TowerD,3,22
291.3384,TowerD,3,22
291.6783,TowerD,3,22
292.0181,TowerD,3,22
292.3379,TowerD,3,22
292.6777,TowerD,3,22
293.0175,TowerD,3,22
293.3373,TowerD,3,22
293.6772,TowerD,3,22
294.017,TowerD,3,22
294.3368,TowerD,3,22
294.6766,TowerA,3,22
696.0767,TowerB,3,21
769.148,TowerA,3,21
840.2173,TowerB,3,21
912.2877,TowerA,3,16
982.356,TowerB,3,16
1053.425,TowerA,3,13
1123.153,TowerB,3,13
1193.562,TowerA,3,13
1261.628,TowerB,3,13
1331.697,TowerA,3,13
1399.763,TowerB,3,13
1469.491,TowerA,3,13
1537.898,TowerB,3,13
1608.627,TowerA,3,13
1676.033,TowerB,3,13
1747.422,TowerA,3,13
1815.168,TowerB,3,13
1886.238,TowerA,3,13
1954.304,TowerA,3,13
1959.629,TowerA,3,13
1961.972,TowerB,3,13
2033.702,TowerA,3,13
