Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3,45
223.1508,TowerA,3,45
291.1385,TowerC,3,45
639.4815,TowerC,3,45
648.15,TowerC,3,35
655.8375,TowerC,3,32
663.1646,TowerC,3,31
670.5118,TowerC,3,31
677.5186,TowerC,3,30
684.1851,TowerC,3,28
690.5313,TowerC,3,27
696.8775,TowerC,3,27
703.2037,TowerC,3,24
709.2095,TowerC,3,24
714.8951,TowerC,3,24
720.5606,TowerC,3,23
726.2261,TowerC,3,22
731.9117,TowerC,3,22
737.5772,TowerC,3,21
743.2427,TowerC,3,21
748.9283,TowerC,3,21
754.2535,TowerC,3,20
759.5987,TowerC,3,18
764.9439,TowerC,3,18
770.2691,TowerC,3,18
775.6143,TowerC,3,18
780.6192,TowerC,3,18
785.6241,TowerD,3,18
864.0406,TowerD,3,19
869.0455,TowerD,3,19
874.0504,TowerD,3,19
879.0552,TowerD,3,19
884.0601,TowerD,3,19
889.065,TowerD,3,19
894.0699,TowerD,3,18
899.0748,TowerD,3,18
904.0797,TowerD,3,18
909.0845,TowerD,3,18
913.7491,TowerD,3,16
918.4136,TowerD,3,15
922.7579,TowerD,3,13
927.1021,TowerD,3,13
931.106,TowerD,3,13
935.1099,TowerD,3,13
939.1138,TowerD,3,13
943.1177,TowerD,3,13
947.1216,TowerD,3,13
951.1255,TowerD,3,13
955.1295,TowerD,3,13
959.1334,TowerD,3,13
962.7969,TowerD,3,13
966.4605,TowerD,3,13
970.1441,TowerD,3,12
973.8077,TowerD,3,12
977.4713,TowerD,3,12
980.8145,TowerD,3,12
984.1578,TowerD,3,12
987.481,TowerD,3,12
990.8243,TowerD,3,12
994.1675,TowerD,3,12
997.1705,TowerD,3,12
1000.173,TowerD,3,12
1003.176,TowerD,3,11
1006.179,TowerD,3,11
1009.182,TowerD,3,11
1012.185,TowerD,3,11
1014.848,TowerD,3,11
1017.51,TowerD,3,11
1020.193,TowerD,3,11
1022.856,TowerD,3,11
1025.518,TowerD,3,11
1027.86,TowerD,3,10
1030.203,TowerD,3,10
1032.525,TowerD,3,10
1034.867,TowerD,3,10
1037.209,TowerD,3,10
1039.532,TowerD,3,10
1041.874,TowerD,3,10
1044.216,TowerD,3,10
1046.539,TowerD,3,9
1048.881,TowerD,3,9
1051.223,TowerD,3,9
1053.225,TowerD,3,9
1055.227,TowerD,3,9
1057.549,TowerD,3,9
1059.892,TowerD,3,8
1061.894,TowerD,3,8
1063.896,TowerD,3,8
1065.897,TowerD,3,8
1067.899,TowerD,3,8
1069.901,TowerD,3,8
1071.903,TowerD,3,8
1073.905,TowerD,3,8
1075.907,TowerD,3,8
1077.909,TowerD,3,8
1079.911,TowerD,3,8
1081.913,TowerD,3,8
1083.575,TowerD,3,8
1085.577,TowerD,3,8
1087.579,TowerD,3,8
1089.581,TowerD,3,8
1091.583,TowerD,3,8
1093.584,TowerD,3,8
1095.586,TowerD,3,8
1097.588,TowerD,3,8
1099.59,TowerD,3,8
1101.592,TowerD,3,8
1103.594,TowerD,3,8
1105.596,TowerD,3,7
1107.278,TowerD,3,7
1108.939,TowerD,3,7
1110.941,TowerD,3,7
1112.603,TowerD,3,7
1114.285,TowerD,3,7
1115.946,TowerD,3,7
1117.608,TowerD,3,7
1119.61,TowerD,3,7
1121.612,TowerD,3,7
1123.293,TowerD,3,7
1124.955,TowerD,3,7
1126.617,TowerD,3,7
1128.298,TowerD,3,7
1129.96,TowerD,3,7
1131.622,TowerD,3,7
1133.303,TowerD,3,6
1134.625,TowerD,3,6
1135.966,TowerD,3,6
1137.307,TowerD,3,6
1138.628,TowerD,3,5
1139.97,TowerD,3,4
1141.311,TowerD,3,4
1142.312,TowerD,3,4
1143.633,TowerD,3,4
1144.975,TowerD,3,4
1146.316,TowerD,3,4
1147.637,TowerD,3,4
1148.979,TowerD,3,4
1150.32,TowerD,3,3
1151.321,TowerD,3,3
1152.322,TowerD,3,3
1153.643,TowerD,3,3
1154.644,TowerD,3,3
1155.645,TowerD,3,3
1156.646,TowerD,3,2
1157.647,TowerD,3,2
1158.648,TowerD,3,2
1159.649,TowerD,3,2
1160.65,TowerD,3,2
1161.651,TowerD,3,2
1162.652,TowerD,3,2
1163.653,TowerD,3,2
1164.654,TowerD,3,2
1165.655,TowerD,3,2
1166.656,TowerD,3,2
1167.657,TowerD,3,2
1168.658,TowerD,3,2
1169.659,TowerD,3,2
1170.66,TowerD,3,2
1171.661,TowerD,3,2
1172.662,TowerD,3,2
1173.663,TowerD,3,2
1174.664,TowerD,3,2
1175.665,TowerD,3,2
1176.666,TowerD,3,2
1177.667,TowerD,3,2
1178.667,TowerD,3,2
1179.668,TowerD,3,2
1180.669,TowerD,3,2
1181.67,TowerD,3,2
1182.671,TowerD,3,2
1183.672,TowerD,3,2
1184.673,TowerD,3,2
1185.674,TowerD,3,2
1186.675,TowerD,3,2
1187.676,TowerD,3,2
1188.677,TowerD,3,2
1189.678,TowerD,3,2
1190.679,TowerD,3,2
1191.68,TowerD,3,2
1192.681,TowerD,3,2
1193.682,TowerD,3,2
1194.683,TowerD,3,2
1195.684,TowerD,3,2
1196.685,TowerD,3,2
1197.686,TowerD,3,2
1198.687,TowerD,3,2
1199.688,TowerD,3,2
1200.689,TowerD,3,2
1201.69,TowerD,3,2
1202.691,TowerD,3,2
1203.692,TowerD,3,2
1204.693,TowerD,3,2
1205.694,TowerD,3,2
1206.695,TowerD,3,2
1207.696,TowerD,3,2
1208.697,TowerD,3,2
1209.698,TowerD,3,2
1210.699,TowerD,3,2
1211.7,TowerD,3,2
1212.701,TowerD,3,2
