Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerD,3.5,62
201.4062,TowerD,3.5,62
244.0553,TowerD,3.5,60
289.6394,TowerD,3.5,46
325.6396,TowerC,3.5,28
417.1493,TowerC,3.5,19
446.9329,TowerC,3.5,18
470.7798,TowerA,3.5,8
789.7681,TowerA,3.5,6
814.1719,TowerA,3.5,6
836.6739,TowerA,3.5,6
860.7173,TowerA,3.5,6
881.6177,TowerA,3.5,6
900.7764,TowerA,3.5,6
920.3355,TowerA,3.5,6
941.336,TowerA,3.5,5
957.5318,TowerA,3.5,5
972.9068,TowerA,3.5,5
985.8594,TowerA,3.5,4
997.8511,TowerA,3.5,4
1010.283,TowerB,3.5,3
1078.81,TowerB,3.5,3
1088.9,TowerB,3.5,3
1099.891,TowerB,3.5,3
1110.721,TowerB,3.5,3
1121.532,TowerB,3.5,3
1131.622,TowerB,3.5,3
1142.272,TowerB,3.5,3
1151.941,TowerB,3.5,2
1161.351,TowerB,3.5,2
1171.08,TowerB,3.5,1
1181.49,TowerB,3.5,1
1190.299,TowerB,3.5,1
