Elapsed Sec,Evacuee Count
0.5599996,0
7.219994,0
13.90013,0
20.56028,0
26.40041,0
30.2605,0
32.42055,0
34.28059,0
36.00063,0
37.70067,0
39.44071,0
41.14075,0
42.76079,0
44.42083,0
46.08086,0
47.6609,0
49.22094,0
50.90097,0
52.78102,0
54.68106,0
57.02111,0
60.08118,0
62.56124,0
64.58118,0
66.32088,0
68.0206,0
69.56034,0
71.14008,0
72.63982,0
74.19956,0
75.7593,0
77.31904,0
78.97876,0
80.63848,0
82.3182,0
83.97792,0
85.65764,0
87.25737,0
88.8371,0
90.35685,0
91.99657,0
93.53632,0
95.03606,0
96.89575,0
98.73544,0
100.7551,0
102.4948,0
104.1945,0
105.8343,0
107.554,0
109.3737,0
111.0534,0
112.7531,0
114.3128,0
115.8726,0
117.4723,0
119.172,0
120.7917,0
122.5714,0
124.2312,0
125.9709,0
127.6706,0
129.3308,0
131.0112,0
132.5515,0
134.0718,0
135.6922,0
137.2525,0
138.9929,0
140.6932,0
142.3336,0
144.074,0
146.8145,0
149.6952,0
152.5558,0
155.4364,0
158.497,0
161.6977,0
163.7582,0
165.5585,0
167.1789,0
168.6392,0
170.1195,0
171.7599,0
173.4402,0
175.0406,0
176.5409,0
178.0212,0
179.5415,0
181.0619,0
182.5822,0
184.0625,0
185.6228,0
187.9233,0
191.6241,0
193.9646,0
195.805,0
197.4053,0
198.9457,0
200.626,0
202.1864,0
203.7667,0
205.327,0
206.8874,0
208.4877,0
210.028,0
211.5084,0
212.9887,0
214.629,0
216.1093,0
217.5497,0
219.11,0
220.7303,0
222.2507,0
223.731,0
225.2713,0
227.4918,0
230.9125,0
233.273,0
236.3537,0
239.3143,0
242.575,0
245.6357,0
248.7763,0
251.777,0
253.7374,0
255.2977,0
256.8974,0
258.3766,0
259.7758,0
261.215,0
262.6742,0
264.1334,0
265.6526,0
267.1917,0
268.6709,0
270.1701,0
271.5693,0
272.9885,0
274.3878,0
275.767,0
277.4461,0
279.0052,0
280.6643,0
282.1835,0
283.5827,0
285.0419,0
287.0008,0
289.1996,0
291.9981,0
294.6566,0
296.9953,0
298.7344,0
301.0331,0
303.7516,0
306.61,0
309.6084,0
312.6267,0
315.9449,0
318.2037,0
320.0227,0
321.9816,0
323.7406,0
325.4397,0
327.2187,0
328.8778,0
330.5369,0
332.136,0
333.7151,0
335.2543,0
336.7335,0
338.2527,0
339.7318,0
341.3709,0
342.9501,0
344.5092,0
345.9884,0
347.4276,0
348.8468,0
350.2661,0
351.6853,0
353.1844,0
354.7236,0
356.2827,0
357.8019,0
359.2611,0
360.8602,0
362.3594,0
363.8986,0
365.3578,0
366.8569,0
368.7959,0
370.5349,0
373.0935,0
375.9919,0
378.6704,0
380.6494,0
382.3084,0
383.8076,0
385.3268,0
386.8659,0
388.3451,0
390.324,0
392.0831,0
393.6022,0
395.6611,0
397.62,0
399.3591,0
401.1381,0
402.7972,0
404.2764,0
405.7356,0
407.1548,0
409.2536,0
411.5524,0
414.3708,0
416.3497,0
418.9883,0
421.8067,0
424.8451,0
428.1432,0
431.1416,0
433.0805,0
434.7596,0
436.2588,0
437.8179,0
439.2172,0
440.6564,0
442.2755,0
443.7547,0
445.3338,0
446.9529,0
448.532,0
450.6309,0
452.7497,0
