Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3.5,62
130.011,TowerB,3.5,62
158.257,TowerB,3.5,62
182.3821,TowerB,3.5,62
204.8469,TowerA,3.5,47
287.3007,TowerA,3.5,27
314.6057,TowerA,3.5,27
338.6125,TowerA,3.5,22
355.3033,TowerC,3.5,34
663.3248,TowerC,3.5,62
693.7144,TowerC,3.5,62
724.5045,TowerC,3.5,62
761.3604,TowerC,3.5,58
790.7291,TowerC,3.5,54
818.8765,TowerC,3.5,49
844.5015,TowerC,3.5,43
868.585,TowerC,3.5,40
891.8677,TowerC,3.5,36
911.607,TowerC,3.5,30
931.6866,TowerC,3.5,27
949.9444,TowerD,3.5,23
1028.341,TowerD,3.5,19
1039.632,TowerD,3.5,19
1051.904,TowerD,3.5,19
1063.996,TowerD,3.5,19
1076.668,TowerD,3.5,19
1087.759,TowerD,3.5,19
1104.835,TowerD,3.5,18
1116.947,TowerD,3.5,16
1127.938,TowerD,3.5,15
1136.887,TowerD,3.5,13
1145.315,TowerD,3.5,13
1154.664,TowerD,3.5,12
1161.471,TowerD,3.5,11
1168.417,TowerD,3.5,10
1176.405,TowerD,3.5,9
1182.331,TowerD,3.5,8
1189.378,TowerD,3.5,7
1195.104,TowerD,3.5,7
1200.909,TowerD,3.5,7
1205.934,TowerD,3.5,7
1210.579,TowerD,3.5,2
1214.222,TowerD,3.5,2
1217.585,TowerD,3.5,2
1220.909,TowerD,3.5,2
1224.993,TowerD,3.5,2
1228.656,TowerD,3.5,2
1232.36,TowerD,3.5,2
1235.503,TowerD,3.5,2
1238.626,TowerD,3.5,2
1241.989,TowerD,3.5,2
1244.572,TowerD,3.5,2
1248.636,TowerD,3.5,1
1251.879,TowerD,3.5,1
1254.602,TowerD,3.5,1
1257.404,TowerD,3.5,1
1259.486,TowerD,3.5,1
1261.588,TowerD,3.5,1
1263.911,TowerD,3.5,1
1266.173,TowerD,3.5,1
1268.255,TowerD,3.5,1
1270.297,TowerD,3.5,1
