Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerA,3.5,11
74.47952,TowerA,3.5,11
116.3525,TowerA,3.5,11
140.1331,TowerA,3.5,5
157.2768,TowerA (1),3.5,5
230.2124,TowerA (1),3.5,2
237.874,TowerA (1),3.5,2
245.3156,TowerA (1),3.5,2
252.097,TowerA (1),3.5,2
258.9762,TowerA (1),3.5,2
265.0329,TowerA (1),3.5,2
270.8497,TowerA (1),3.5,2
276.6465,TowerA (1),3.5,2
282.3034,TowerA (1),3.5,2
288.0203,TowerA (1),3.5,2
293.7771,TowerA (1),3.5,2
299.8538,TowerA (1),3.5,2
305.1708,TowerA (1),3.5,2
310.2281,TowerA (1),3.5,2
315.5851,TowerA (1),3.5,2
320.9022,TowerA (1),3.5,2
325.8994,TowerA (1),3.5,1
331.0366,TowerA (1),3.5,1
335.6341,TowerA (1),3.5,1
339.7318,TowerA (1),3.5,1
343.9095,TowerA (1),3.5,1
348.3471,TowerA (1),3.5,1
352.3649,TowerA (1),3.5,1
356.3227,TowerA (1),3.5,1
360.4604,TowerA (1),3.5,1
364.6182,TowerA (1),3.5,1
368.8159,TowerA (1),3.5,1
