Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerA (10),3,10
105.4943,TowerA (4),3,10
363.1989,TowerA (4),3,8
388.585,TowerA (4),3,8
414.6107,TowerA (4),3,8
440.9162,TowerA (4),3,8
481.354,TowerA (4),3,7
510.1382,TowerA (13),3,7
846.9239,TowerA (13),3,5
848.3653,TowerA (13),3,5
849.7867,TowerA (13),3,5
851.2481,TowerA (13),3,5
853.0098,TowerA (13),3,5
854.6114,TowerA (13),3,5
856.1529,TowerA (13),3,5
857.8746,TowerA (13),3,5
859.5362,TowerA (13),3,5
861.0176,TowerA (13),3,5
862.4991,TowerA (13),3,5
863.8804,TowerA (13),3,5
865.3419,TowerA (13),3,5
866.9234,TowerA (13),3,5
868.4849,TowerA (13),3,5
870.0665,TowerA (13),3,5
871.8482,TowerA (13),3,5
873.5699,TowerA (13),3,5
875.1114,TowerA (13),3,5
876.6329,TowerA (13),3,5
878.1544,TowerA (13),3,5
879.5357,TowerA (13),3,5
880.9371,TowerA (13),3,5
882.2584,TowerA (13),3,5
883.6197,TowerA (13),3,5
885.1812,TowerA (13),3,5
886.9229,TowerA (13),3,5
888.7247,TowerA (13),3,5
890.5064,TowerA (13),3,5
892.128,TowerA (13),3,5
893.6094,TowerA (13),3,5
895.0909,TowerA (13),3,5
896.4322,TowerA (13),3,5
897.7335,TowerA (13),3,5
899.2149,TowerA (13),3,5
900.5963,TowerA (13),3,5
902.0777,TowerA (13),3,5
903.5792,TowerA (13),3,5
904.9405,TowerA (13),3,5
906.2418,TowerA (13),3,5
907.6031,TowerA (13),3,5
908.9644,TowerA (13),3,5
910.5059,TowerA (13),3,5
912.3277,TowerA (13),3,5
913.9293,TowerA (13),3,5
915.4708,TowerA (13),3,5
916.9322,TowerA (13),3,5
918.2335,TowerA (13),3,5
919.6148,TowerA (13),3,5
921.1563,TowerA (13),3,5
922.6177,TowerA (13),3,5
924.0591,TowerA (13),3,5
925.8409,TowerA (13),3,5
927.4625,TowerA (13),3,5
928.8638,TowerA (13),3,5
930.3453,TowerA (13),3,5
931.7867,TowerA (13),3,5
933.3882,TowerA (13),3,5
935.1299,TowerA (13),3,5
936.8917,TowerA (13),3,5
938.6334,TowerA (13),3,5
940.1749,TowerA (13),3,5
941.5562,TowerA (13),3,5
942.9175,TowerA (13),3,5
944.399,TowerA (13),3,5
945.9805,TowerA (13),3,5
947.3619,TowerA (13),3,5
948.8433,TowerA (13),3,5
950.2047,TowerA (13),3,5
951.566,TowerA (13),3,5
952.9874,TowerA (13),3,5
954.3887,TowerA (13),3,5
955.8702,TowerA (13),3,5
957.4918,TowerA (13),3,5
958.8931,TowerA (13),3,5
960.2144,TowerA (13),3,5
961.6358,TowerA (13),3,5
962.9771,TowerA (13),3,5
964.2784,TowerA (13),3,5
965.6998,TowerA (13),3,5
967.3013,TowerA (13),3,5
968.9029,TowerA (13),3,5
970.3843,TowerA (13),3,5
971.7857,TowerA (13),3,5
973.147,TowerA (13),3,5
974.4883,TowerA (13),3,5
975.8297,TowerA (13),3,5
977.171,TowerA (13),3,5
978.8926,TowerA (13),3,5
980.5743,TowerA (13),3,5
982.2759,TowerA (13),3,5
983.9776,TowerA (13),3,5
985.5391,TowerA (13),3,5
987.0606,TowerA (13),3,5
988.8223,TowerA (13),3,5
990.4639,TowerA (13),3,5
992.1656,TowerA (13),3,5
993.8072,TowerA (13),3,5
995.3487,TowerA (13),3,5
996.8902,TowerA (13),3,5
998.3716,TowerA (13),3,5
999.733,TowerA (13),3,5
1000.994,TowerA (13),3,5
1002.516,TowerA (13),3,5
1004.037,TowerA (13),3,5
1005.559,TowerA (13),3,5
1007.16,TowerA (13),3,5
1008.542,TowerA (13),3,5
1009.823,TowerA (13),3,5
1011.224,TowerA (13),3,5
1012.806,TowerA (13),3,5
1014.447,TowerA (13),3,5
1016.069,TowerA (13),3,5
1017.53,TowerA (13),3,5
1018.892,TowerA (13),3,5
1020.333,TowerA (13),3,5
1021.634,TowerA (13),3,5
1023.096,TowerA (13),3,5
1024.837,TowerA (13),3,5
1026.399,TowerA (13),3,5
1027.96,TowerA (13),3,5
1029.702,TowerA (13),3,5
1031.424,TowerA (13),3,5
1032.885,TowerA (13),3,5
1034.367,TowerA (13),3,5
1035.708,TowerA (13),3,5
1037.109,TowerA (13),3,5
1038.611,TowerA (13),3,5
1039.932,TowerA (13),3,5
1041.333,TowerA (13),3,5
1042.795,TowerA (13),3,5
1044.116,TowerA (13),3,5
1045.518,TowerA (13),3,5
1047.079,TowerA (13),3,5
1048.5,TowerA (13),3,5
1049.902,TowerA (13),3,5
1051.403,TowerA (13),3,5
1052.905,TowerA (13),3,5
1054.366,TowerA (13),3,5
1055.948,TowerA (13),3,5
1057.509,TowerA (13),3,5
1059.091,TowerA (7),3,5
