Elapsed Sec,Evacuee Count
0.5599996,0
7.219994,0
9.900036,0
11.30007,0
12.26009,0
13.16011,0
14.06013,0
15.02015,0
15.94017,0
16.9002,0
17.86022,0
18.82024,0
19.74026,0
20.70028,0
21.6203,0
22.56033,0
23.54035,0
24.54037,0
25.54039,0
26.50042,0
27.52044,0
28.54046,0
29.52048,0
30.64051,0
31.70053,0
32.80056,0
33.86058,0
34.90061,0
35.92063,0
36.94065,0
38.00068,0
39.0007,0
40.10073,0
41.14075,0
42.18077,0
43.2008,0
44.24082,0
45.22084,0
46.22087,0
47.22089,0
48.24091,0
49.20094,0
50.22096,0
51.30098,0
52.30101,0
53.30103,0
54.28105,0
55.26107,0
56.2611,0
57.34112,0
58.40115,0
59.38117,0
60.34119,0
61.32121,0
62.28123,0
63.24126,0
64.26123,0
65.24107,0
66.2009,0
67.18074,0
68.14058,0
69.14041,0
70.10025,0
71.10008,0
72.09991,0
73.03976,0
73.9996,0
75.07941,0
76.11924,0
77.17906,0
78.27888,0
79.37869,0
80.41852,0
81.39835,0
82.39819,0
83.35802,0
84.35786,0
85.59765,0
86.83744,0
87.97725,0
88.97708,0
90.01691,0
90.99674,0
92.11655,0
93.25636,0
94.27619,0
95.37601,0
96.51582,0
97.61563,0
98.81543,0
99.95524,0
101.0151,0
102.1349,0
103.3347,0
104.3745,0
105.4743,0
106.6741,0
107.7539,0
108.9137,0
110.1135,0
111.2533,0
112.6131,0
113.8729,0
114.9127,0
116.0925,0
117.2723,0
118.3122,0
119.512,0
120.7717,0
121.8916,0
123.1313,0
124.4311,0
125.411,0
126.6108,0
127.7906,0
128.8507,0
130.071,0
131.2512,0
132.2514,0
133.5117,0
134.6319,0
135.5721,0
136.6524,0
137.7726,0
138.6928,0
139.793,0
140.9533,0
141.8935,0
143.0137,0
144.114,0
145.0942,0
146.1544,0
147.2346,0
148.2148,0
149.135,0
150.0352,0
150.8954,0
151.8156,0
152.7358,0
153.596,0
154.5562,0
155.4564,0
156.4966,0
157.5768,0
158.537,0
159.5973,0
160.6775,0
161.6777,0
162.7379,0
163.8382,0
164.8584,0
165.8786,0
166.8588,0
167.879,0
168.9793,0
170.0195,0
170.8797,0
171.8799,0
173.0602,0
174.0404,0
175.1606,0
176.3008,0
177.3011,0
178.4613,0
179.7616,0
180.7618,0
181.642,0
182.5822,0
183.4624,0
184.4226,0
185.4828,0
186.523,0
187.4432,0
188.3234,0
189.1836,0
190.0438,0
190.924,0
191.9042,0
192.9644,0
193.9446,0
194.8048,0
195.645,0
196.5052,0
197.4053,0
198.3456,0
199.2858,0
200.1859,0
201.0861,0
202.1264,0
203.2066,0
204.1068,0
205.027,0
205.9072,0
206.7473,0
207.6075,0
208.7278,0
210.028,0
211.0283,0
212.2085,0
213.4088,0
214.329,0
215.3492,0
216.3494,0
217.2496,0
218.1498,0
219.23,0
220.2902,0
221.2704,0
222.3707,0
223.5709,0
224.5712,0
225.7114,0
226.8116,0
227.7518,0
228.752,0
229.8123,0
230.6925,0
231.5526,0
232.5329,0
233.6531,0
234.5733,0
235.5935,0
236.5937,0
237.4739,0
238.3941,0
239.4543,0
240.5146,0
241.3747,0
242.2149,0
243.1951,0
244.2354,0
245.1355,0
245.9957,0
246.9959,0
