Elapsed Sec,Evacuee Count
4.419996,0
11.08006,0
17.76022,0
24.42037,0
31.08052,0
37.76067,0
44.42083,0
51.08098,0
57.76113,0
64.4212,0
71.08009,0
77.75896,0
84.41785,0
91.07673,0
97.75561,0
104.4145,0
111.0734,0
117.7523,0
124.4111,0
131.0712,0
137.7526,0
144.414,0
151.0755,0
157.7569,0
164.4183,0
171.0797,0
177.7612,0
184.4226,0
191.084,0
197.7654,0
204.4268,0
211.0883,0
217.7697,0
224.4311,0
231.0925,0
237.774,0
244.4354,0
251.0968,0
257.7769,0
264.4332,0
271.0896,0
277.7659,0
284.4222,0
291.0786,0
297.7549,0
304.4113,0
311.0676,0
317.7439,0
324.4003,0
331.0566,0
337.7329,0
344.3893,0
351.0456,0
357.722,0
364.3783,0
371.0346,0
377.711,0
384.3673,0
391.0237,0
397.7,0
404.3563,0
411.0127,0
417.689,0
424.3453,0
431.0017,0
437.678,0
444.3344,0
450.9907,0
457.667,0
464.3234,0
470.9797,0
477.656,0
484.3124,0
490.9687,0
497.6451,0
504.3014,0
510.9577,0
517.6426,0
524.3091,0
530.9756,0
537.6622,0
544.3287,0
550.9952,0
557.6817,0
564.3482,0
571.0147,0
577.7012,0
584.3677,0
591.0342,0
597.7208,0
604.3873,0
611.0538,0
617.7403,0
624.4068,0
631.0733,0
637.7598,0
644.4263,0
651.0928,0
657.7794,0
664.4459,0
671.1124,0
677.7989,0
684.4654,0
691.1319,0
697.8184,0
704.4849,0
711.1514,0
717.838,0
724.5045,0
731.171,0
737.8575,0
