Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3.5,44
289.5594,TowerA,3.5,46
379.8698,TowerC,3.5,48
701.6622,TowerC,3.5,52
716.2964,TowerC,3.5,51
733.3531,TowerC,3.5,44
748.668,TowerC,3.5,42
762.4014,TowerC,3.5,42
775.5342,TowerC,3.5,40
788.2266,TowerC,3.5,39
800.7188,TowerC,3.5,36
812.5704,TowerC,3.5,33
823.3809,TowerC,3.5,29
833.3506,TowerC,3.5,26
842.8199,TowerC,3.5,22
852.0689,TowerC,3.5,21
860.8975,TowerC,3.5,20
869.3858,TowerD,3.5,19
941.336,TowerD,3.5,19
942.1768,TowerD,3.5,19
942.9976,TowerD,3.5,19
943.8384,TowerD,3.5,19
944.6592,TowerD,3.5,19
945.5001,TowerD,3.5,19
946.3209,TowerD,3.5,19
947.1617,TowerD,3.5,19
947.9825,TowerD,3.5,19
948.8834,TowerD,3.5,19
949.7442,TowerD,3.5,19
950.6651,TowerD,3.5,19
951.606,TowerD,3.5,19
952.567,TowerD,3.5,19
953.5079,TowerD,3.5,19
954.3687,TowerD,3.5,19
955.2095,TowerD,3.5,19
956.0704,TowerD,3.5,19
956.9112,TowerD,3.5,19
957.772,TowerD,3.5,19
958.6329,TowerD,3.5,19
959.4537,TowerD,3.5,19
960.2745,TowerD,3.5,19
961.1553,TowerD,3.5,19
962.0162,TowerD,3.5,19
962.857,TowerD,3.5,19
963.7979,TowerD,3.5,19
964.6788,TowerD,3.5,19
965.5196,TowerD,3.5,19
966.3204,TowerD,3.5,19
967.1612,TowerD,3.5,19
968.022,TowerD,3.5,19
968.8629,TowerD,3.5,19
969.7237,TowerD,3.5,19
970.5845,TowerD,3.5,19
971.4454,TowerD,3.5,19
972.2662,TowerD,3.5,19
973.107,TowerD,3.5,19
973.9278,TowerD,3.5,19
974.7486,TowerD,3.5,19
975.6295,TowerD,3.5,19
976.4903,TowerD,3.5,19
977.5914,TowerD,3.5,19
978.5923,TowerD,3.5,19
979.4532,TowerD,3.5,18
980.334,TowerD,3.5,17
981.315,TowerD,3.5,16
982.376,TowerD,3.5,16
983.317,TowerD,3.5,16
984.1978,TowerD,3.5,16
985.1788,TowerD,3.5,16
986.2198,TowerD,3.5,15
987.1207,TowerD,3.5,15
987.9615,TowerD,3.5,15
988.9625,TowerD,3.5,14
989.9634,TowerD,3.5,14
990.8643,TowerD,3.5,14
991.7652,TowerD,3.5,14
992.7462,TowerD,3.5,14
993.7471,TowerD,3.5,14
994.688,TowerD,3.5,13
995.649,TowerD,3.5,13
996.71,TowerD,3.5,13
997.8111,TowerD,3.5,13
998.8721,TowerD,3.5,13
999.9532,TowerD,3.5,13
1000.954,TowerD,3.5,13
1001.775,TowerD,3.5,13
1002.616,TowerD,3.5,13
1003.577,TowerD,3.5,13
1004.578,TowerD,3.5,12
1005.459,TowerD,3.5,12
1006.419,TowerD,3.5,12
1007.461,TowerD,3.5,12
1008.461,TowerD,3.5,12
1009.462,TowerD,3.5,12
1010.383,TowerD,3.5,12
1011.264,TowerD,3.5,12
1012.085,TowerD,3.5,12
1012.906,TowerD,3.5,12
1013.747,TowerD,3.5,12
1014.587,TowerD,3.5,12
1015.408,TowerD,3.5,12
1016.229,TowerD,3.5,12
1017.09,TowerD,3.5,12
1017.931,TowerD,3.5,12
1018.711,TowerD,3.5,12
1019.532,TowerD,3.5,12
1020.353,TowerD,3.5,12
1021.174,TowerD,3.5,12
1021.995,TowerD,3.5,12
1022.775,TowerD,3.5,12
1023.616,TowerD,3.5,12
1024.437,TowerD,3.5,12
1025.238,TowerD,3.5,12
1026.019,TowerD,3.5,12
1026.799,TowerD,3.5,12
1027.64,TowerD,3.5,12
1028.461,TowerD,3.5,12
1029.262,TowerD,3.5,12
1030.042,TowerD,3.5,12
1030.863,TowerD,3.5,12
1031.684,TowerD,3.5,12
1032.525,TowerD,3.5,12
1033.346,TowerD,3.5,12
1034.146,TowerD,3.5,12
1035.007,TowerD,3.5,12
1035.868,TowerD,3.5,11
1036.749,TowerD,3.5,11
1037.61,TowerD,3.5,11
1038.471,TowerD,3.5,11
1039.432,TowerD,3.5,11
1040.593,TowerD,3.5,11
1041.734,TowerD,3.5,11
1042.775,TowerD,3.5,11
1043.736,TowerD,3.5,11
1044.637,TowerD,3.5,11
1045.498,TowerD,3.5,11
1046.338,TowerD,3.5,11
1047.279,TowerD,3.5,11
1048.26,TowerD,3.5,11
1049.081,TowerD,3.5,11
1049.862,TowerD,3.5,11
1050.703,TowerD,3.5,11
1051.583,TowerD,3.5,11
1052.464,TowerD,3.5,11
1053.385,TowerD,3.5,11
1054.306,TowerD,3.5,11
1055.187,TowerD,3.5,11
1056.108,TowerD,3.5,11
1056.989,TowerD,3.5,11
1057.85,TowerD,3.5,11
1058.71,TowerD,3.5,11
1059.471,TowerD,3.5,11
1060.292,TowerD,3.5,11
1061.233,TowerD,3.5,11
1062.074,TowerD,3.5,11
1062.834,TowerD,3.5,11
1063.635,TowerD,3.5,11
1064.456,TowerD,3.5,11
1065.257,TowerD,3.5,11
1066.078,TowerD,3.5,11
1066.838,TowerD,3.5,11
1067.679,TowerD,3.5,11
1068.52,TowerD,3.5,11
1069.301,TowerD,3.5,11
1070.102,TowerD,3.5,11
1070.882,TowerD,3.5,11
1071.723,TowerD,3.5,11
1072.524,TowerD,3.5,11
1073.365,TowerD,3.5,11
1074.186,TowerD,3.5,11
1075.006,TowerD,3.5,10
1075.847,TowerD,3.5,10
1076.668,TowerD,3.5,10
1077.709,TowerD,3.5,10
1078.73,TowerD,3.5,10
1079.671,TowerD,3.5,10
1080.532,TowerD,3.5,10
1081.353,TowerD,3.5,10
1082.193,TowerD,3.5,10
1082.974,TowerD,3.5,10
1084.055,TowerD,3.5,10
1085.156,TowerD,3.5,10
1086.157,TowerD,3.5,10
1087.238,TowerD,3.5,10
1088.219,TowerD,3.5,10
1089.08,TowerD,3.5,10
1089.921,TowerD,3.5,10
1090.882,TowerD,3.5,10
1091.883,TowerD,3.5,10
1092.744,TowerD,3.5,10
1093.564,TowerD,3.5,10
1094.365,TowerD,3.5,10
1095.166,TowerD,3.5,10
1095.987,TowerD,3.5,10
1096.848,TowerD,3.5,10
1097.729,TowerD,3.5,10
1098.549,TowerD,3.5,10
1099.41,TowerD,3.5,10
1100.211,TowerD,3.5,9
1101.072,TowerD,3.5,9
1101.913,TowerD,3.5,9
1102.753,TowerD,3.5,9
1103.614,TowerD,3.5,9
1104.575,TowerD,3.5,9
1105.556,TowerD,3.5,9
1106.377,TowerD,3.5,9
1107.218,TowerD,3.5,9
1108.019,TowerD,3.5,9
1108.799,TowerD,3.5,9
1109.6,TowerD,3.5,9
1110.421,TowerD,3.5,9
1111.302,TowerD,3.5,9
1112.103,TowerD,3.5,9
1112.943,TowerD,3.5,9
1113.864,TowerD,3.5,9
1114.725,TowerD,3.5,9
1115.586,TowerD,3.5,9
1116.427,TowerD,3.5,9
1117.328,TowerD,3.5,9
1118.249,TowerD,3.5,9
1119.149,TowerD,3.5,9
1119.97,TowerD,3.5,9
1120.871,TowerD,3.5,9
1121.712,TowerD,3.5,9
1122.573,TowerD,3.5,9
1123.434,TowerD,3.5,9
1124.234,TowerD,3.5,9
1125.275,TowerD,3.5,9
1126.316,TowerD,3.5,9
1127.177,TowerD,3.5,9
1128.078,TowerD,3.5,9
1128.959,TowerD,3.5,9
1129.92,TowerD,3.5,9
1130.821,TowerD,3.5,9
1131.682,TowerD,3.5,9
1132.522,TowerD,3.5,9
1133.383,TowerD,3.5,9
1134.244,TowerD,3.5,9
1135.065,TowerD,3.5,9
1136.066,TowerD,3.5,9
1137.107,TowerD,3.5,9
1138.048,TowerD,3.5,8
1138.929,TowerD,3.5,8
1139.97,TowerD,3.5,7
1141.111,TowerD,3.5,7
1141.992,TowerD,3.5,7
1142.993,TowerD,3.5,7
1144.094,TowerD,3.5,7
1145.035,TowerD,3.5,6
1146.056,TowerD,3.5,6
1147.077,TowerD,3.5,6
1148.018,TowerD,3.5,6
1148.898,TowerD,3.5,6
1149.879,TowerD,3.5,6
1150.9,TowerD,3.5,6
1151.761,TowerD,3.5,5
1152.602,TowerD,3.5,5
1153.543,TowerD,3.5,5
1154.564,TowerD,3.5,5
1155.405,TowerD,3.5,5
1156.266,TowerD,3.5,5
1157.307,TowerD,3.5,5
1158.348,TowerD,3.5,5
1159.269,TowerD,3.5,5
1160.089,TowerD,3.5,5
1161.01,TowerD,3.5,5
1161.911,TowerD,3.5,5
1162.732,TowerD,3.5,5
1163.553,TowerD,3.5,5
1164.333,TowerD,3.5,5
1165.154,TowerD,3.5,5
1165.955,TowerD,3.5,5
1166.736,TowerD,3.5,5
1167.517,TowerD,3.5,5
1168.297,TowerD,3.5,5
1169.078,TowerD,3.5,5
1169.859,TowerD,3.5,5
1170.66,TowerD,3.5,5
1171.5,TowerD,3.5,5
1172.361,TowerD,3.5,5
1173.262,TowerD,3.5,5
