Elapsed Sec,Evacuee Count
0.05999998,0
0.3799998,0
0.7199995,0
1.059999,0
1.379999,0
1.719999,0
2.059998,0
2.379998,0
2.719998,0
3.059997,0
3.379997,0
3.719997,0
4.059997,0
4.379996,0
4.719996,0
5.059996,0
5.379995,0
5.719995,0
6.059995,0
6.379994,0
6.719994,0
7.059994,0
7.379993,0
7.719993,0
8.059994,0
8.380001,0
8.720009,0
9.060017,0
9.380024,0
9.720032,0
10.06004,0
10.38005,0
10.72005,0
11.06006,0
11.38007,0
11.72008,0
12.06009,0
12.38009,0
12.7201,0
13.06011,0
13.38012,0
13.72012,0
14.06013,0
14.38014,0
14.72015,0
15.06015,0
15.38016,0
15.72017,0
16.06018,0
16.38018,0
16.72019,0
17.0602,0
17.38021,0
17.72021,0
18.06022,0
18.38023,0
18.72024,0
19.06025,0
19.38025,0
19.72026,0
20.06027,0
20.38028,0
20.72028,0
21.06029,0
21.3803,0
21.72031,0
22.06031,0
22.38032,0
22.72033,0
23.06034,0
23.38034,0
23.72035,0
24.06036,0
24.38037,0
24.72038,0
25.06038,0
25.38039,0
25.7204,0
26.06041,0
26.38041,0
26.72042,0
27.06043,0
27.38044,0
27.72044,0
28.06045,0
28.38046,0
28.72047,0
29.06047,0
29.38048,0
29.72049,0
30.0605,0
30.3805,0
30.72051,0
31.06052,0
31.38053,0
31.72054,0
32.06054,0
32.38055,0
32.72056,0
33.06057,0
33.38057,0
33.72058,0
34.06059,0
34.3806,0
34.7206,0
35.06061,0
35.38062,0
35.72063,0
36.06063,0
36.38064,0
36.72065,0
37.06066,0
37.38066,0
37.72067,0
38.06068,0
38.38069,0
38.7207,0
39.0607,0
39.38071,0
39.72072,0
40.06073,0
40.38073,0
40.72074,0
41.06075,0
41.38076,0
41.72076,0
42.06077,0
42.38078,0
42.72079,0
43.06079,0
43.3808,0
43.72081,0
44.06082,0
44.38083,0
44.72083,0
45.06084,0
45.38085,0
45.72086,0
46.06086,0
46.38087,0
46.72088,0
47.06089,0
47.38089,0
47.7209,0
48.06091,0
48.38092,0
48.72092,0
49.06093,0
