Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerD,3.5,54
190.0238,TowerD,3.5,54
246.2958,TowerD,3.5,47
302.2125,TowerD,3.5,31
348.0673,TowerD,3.5,25
393.9021,TowerC,3.5,18
494.9865,TowerC,3.5,12
537.9825,TowerC,3.5,11
568.212,TowerC,3.5,11
594.4376,TowerA,3.5,2
913.3687,TowerA,3.5,3
937.6324,TowerA,3.5,3
960.775,TowerA,3.5,3
984.8184,TowerA,3.5,3
1008.602,TowerA,3.5,3
1032.205,TowerA,3.5,3
1059.091,TowerA,3.5,3
1083.415,TowerA,3.5,3
1107.999,TowerA,3.5,3
1132.382,TowerA,3.5,3
1156.105,TowerA,3.5,3
1179.188,TowerA,3.5,3
1200.028,TowerA,3.5,3
1223.471,TowerA,3.5,2
1244.432,TowerA,3.5,2
1264.031,TowerA,3.5,2
