Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerC,3,42
187.9633,TowerD,3,42
310.9876,TowerD,3,20
340.2516,TowerD,3,20
370.6948,TowerD,3,20
401.6978,TowerD,3,17
432.241,TowerD,3,11
460.8453,TowerD,3,7
480.8543,TowerA,3,7
899.7154,TowerA,2.359057,7
929.064,TowerA,2.204506,7
953.8482,TowerA,2.170748,7
975.8697,TowerA,1.991589,7
995.9693,TowerA,2.018302,6
1015.669,TowerA,1.997967,6
1034.467,TowerA,2.059465,6
1051.944,TowerA,2.694569,6
1070.462,TowerA,2.038023,6
1086.157,TowerA,2.305114,6
1101.512,TowerA,1.44967,6
1115.626,TowerB,2.451246,6
1208.376,TowerB,2.691082,6
1215.343,TowerB,3,6
1220.608,TowerB,1.994623,6
1227.455,TowerB,2.685166,6
1230.758,TowerB,3,6
1232.72,TowerB,2.998606,6
1234.602,TowerB,2.825506,6
1236.584,TowerB,3,6
1238.486,TowerB,2.582107,6
1245.252,TowerB,2.644825,6
1246.874,TowerB,2.696006,6
1248.816,TowerB,3,6
1250.357,TowerB,2.174736,6
1252.279,TowerB,3,6
1253.781,TowerB,2.48822,6
1255.583,TowerB,2.890834,6
1257.104,TowerB,3,6
1258.886,TowerB,2.893352,6
1260.427,TowerB,2.676818,6
1261.809,TowerB,2.68391,6
1263.21,TowerB,2.817997,6
1264.852,TowerB,2.908542,6
1266.493,TowerB,3,6
1267.975,TowerB,3,6
1269.536,TowerB,3,6
1271.058,TowerB,3,6
1272.539,TowerB,3,6
1273.96,TowerB,2.622718,6
1275.822,TowerB,2.529414,6
1277.324,TowerB,2.400569,6
1279.166,TowerB,2.466256,6
1280.667,TowerB,2.44483,6
1282.549,TowerB,2.64982,6
1284.11,TowerB,3,6
1285.712,TowerB,3,6
1287.113,TowerB,3,6
1288.715,TowerB,3,6
1290.417,TowerB,2.440289,6
1291.918,TowerB,3,6
1293.439,TowerB,2.765022,6
1295.201,TowerB,3,6
1296.983,TowerB,2.563427,6
1298.625,TowerB,2.93422,6
1300.326,TowerB,3,6
1301.848,TowerB,3,6
1303.309,TowerB,2.956721,6
1304.65,TowerB,3,6
1306.052,TowerB,2.925164,6
1307.393,TowerB,3,6
1308.794,TowerB,3,6
1310.256,TowerB,3,6
1311.617,TowerB,3,6
1313.039,TowerB,2.792617,6
1314.44,TowerB,2.179876,6
1316.042,TowerB,2.753678,6
1317.743,TowerB,3,6
1319.345,TowerB,3,6
1320.966,TowerB,3,6
1322.548,TowerB,3,6
1324.169,TowerB,3,6
1325.671,TowerB,2.601379,6
1327.393,TowerB,3,6
1328.874,TowerB,3,6
1330.476,TowerB,2.89518,6
1331.917,TowerB,3,6
1333.338,TowerB,2.843603,6
1334.76,TowerB,3,6
1336.461,TowerB,3,6
1337.863,TowerB,3,6
1339.204,TowerB,3,6
1340.545,TowerB,3,6
1342.107,TowerB,3,6
1343.749,TowerB,3,6
1345.27,TowerB,2.830074,6
1346.691,TowerB,3,6
1348.033,TowerB,3,6
1349.694,TowerB,3,6
1350.996,TowerB,2.923724,6
1352.277,TowerB,2.645416,6
1353.598,TowerB,2.75403,6
1354.859,TowerB,3,6
1356.121,TowerB,2.698614,6
1357.482,TowerB,2.971487,6
1358.843,TowerB,3,6
1360.605,TowerB,3,6
