Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3,56
181.722,TowerD,3,56
634.4966,TowerD,3,34
635.5977,TowerD,3,34
636.6588,TowerD,3,34
637.7598,TowerD,3,34
638.921,TowerD,3,34
640.002,TowerD,3,34
641.1431,TowerD,3,34
642.2642,TowerD,3,34
643.3453,TowerD,3,34
644.4664,TowerD,3,34
645.6075,TowerD,3,34
646.7286,TowerD,3,34
647.7696,TowerD,3,34
648.8306,TowerD,3,34
649.9517,TowerD,3,34
651.1129,TowerD,3,34
652.2339,TowerD,3,34
653.3751,TowerD,3,34
654.5162,TowerD,3,34
655.6373,TowerD,3,34
656.7784,TowerD,3,34
657.8394,TowerD,3,34
658.9205,TowerD,3,34
660.0015,TowerD,3,34
661.1627,TowerD,3,34
662.4839,TowerD,3,34
663.545,TowerD,3,34
664.8863,TowerD,3,34
666.1675,TowerD,3,34
667.3287,TowerD,3,34
668.5499,TowerD,3,34
669.8912,TowerD,3,34
671.0923,TowerD,3,34
672.1534,TowerD,3,34
673.2745,TowerD,3,34
674.4156,TowerD,3,34
675.6368,TowerD,3,34
676.8179,TowerD,3,34
677.899,TowerD,3,34
678.96,TowerD,3,34
680.0211,TowerD,3,34
681.002,TowerD,3,34
682.003,TowerD,3,34
682.9839,TowerD,3,34
683.9849,TowerD,3,34
685.0059,TowerD,3,34
686.107,TowerD,3,34
687.108,TowerD,3,34
688.149,TowerD,3,34
689.2501,TowerD,3,34
690.3111,TowerD,3,34
691.4322,TowerD,3,34
692.5132,TowerD,3,33
693.5943,TowerD,3,33
694.6553,TowerD,3,33
695.8165,TowerD,3,33
697.0176,TowerD,3,33
698.0987,TowerD,3,33
699.42,TowerD,3,33
700.7012,TowerD,3,33
701.8023,TowerD,3,33
702.9434,TowerD,3,33
704.0445,TowerD,3,33
705.1856,TowerD,3,33
706.3467,TowerD,3,33
707.3878,TowerD,3,33
708.4288,TowerD,3,33
709.5699,TowerD,3,33
710.731,TowerD,3,33
711.8721,TowerD,3,33
712.9732,TowerD,3,33
714.0743,TowerD,3,32
715.2154,TowerD,3,32
716.4766,TowerD,3,31
717.7178,TowerD,3,31
718.8389,TowerD,3,31
720.1402,TowerD,3,31
721.3614,TowerD,3,31
722.4424,TowerD,3,31
723.6236,TowerD,3,31
724.7847,TowerD,3,31
726.066,TowerD,3,31
727.067,TowerD,3,30
728.088,TowerD,3,30
729.0889,TowerD,3,30
730.2501,TowerD,3,28
731.4312,TowerD,3,28
732.5123,TowerD,3,28
733.7935,TowerD,3,28
735.0147,TowerD,3,26
736.0757,TowerD,3,26
737.2969,TowerD,3,26
738.4781,TowerD,3,26
739.5792,TowerD,3,26
740.9205,TowerD,3,26
742.1016,TowerD,3,26
743.2427,TowerD,3,25
744.4439,TowerD,3,25
745.605,TowerD,3,25
746.626,TowerD,3,25
747.7471,TowerD,3,25
748.9083,TowerD,3,25
749.9893,TowerD,3,25
751.0303,TowerD,3,24
752.1314,TowerD,3,24
753.2525,TowerD,3,24
754.4537,TowerD,3,24
755.6348,TowerD,3,24
756.6358,TowerD,3,24
757.6568,TowerD,3,24
758.6578,TowerD,3,24
759.7188,TowerD,3,24
760.7798,TowerD,3,24
761.8008,TowerD,3,24
762.8018,TowerD,3,24
763.8228,TowerD,3,24
764.8438,TowerD,3,24
765.8648,TowerD,3,24
767.046,TowerD,3,24
768.2071,TowerD,3,24
769.2281,TowerD,3,24
770.2291,TowerD,3,24
771.2501,TowerD,3,23
772.251,TowerD,3,23
773.3922,TowerD,3,23
774.5933,TowerD,3,23
775.6343,TowerD,3,23
776.7955,TowerD,3,23
778.0567,TowerD,3,23
779.1378,TowerD,3,22
780.2789,TowerD,3,22
781.44,TowerD,3,22
782.481,TowerD,3,21
783.6221,TowerD,3,21
784.7232,TowerD,3,20
785.8243,TowerD,3,20
787.0054,TowerD,3,20
788.0865,TowerD,3,20
789.0875,TowerD,3,20
790.0484,TowerD,3,20
790.9893,TowerD,3,20
791.9703,TowerD,3,20
792.9312,TowerD,3,20
794.0723,TowerD,3,20
795.2335,TowerD,3,20
796.3145,TowerD,3,20
797.5157,TowerD,3,20
798.817,TowerD,3,20
799.878,TowerA,3,20
1210.559,TowerA,2.890752,18
1218.026,TowerC,3,18
1566.746,TowerA,3,18
1916.247,TowerC,1.003504,18
