Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,3.5,63
218.7699,TowerB,3.5,63
233.093,TowerA,3.5,62
306.3702,TowerA,3.5,58
325.6196,TowerA,3.5,47
337.553,TowerC,3.5,28
641.3433,TowerC,3.5,28
648.5504,TowerC,3.5,28
655.4971,TowerC,3.5,26
663.8853,TowerC,3.5,23
670.9122,TowerC,3.5,21
678.0191,TowerC,3.5,21
684.7857,TowerC,3.5,21
691.192,TowerC,3.5,21
697.5782,TowerC,3.5,21
704.4849,TowerC,3.5,21
711.2715,TowerC,3.5,21
717.8179,TowerC,3.5,21
724.9649,TowerC,3.5,21
732.5723,TowerC,3.5,21
738.2979,TowerC,3.5,21
744.0635,TowerC,3.5,21
750.5499,TowerC,3.5,21
757.4766,TowerC,3.5,21
764.3233,TowerC,3.5,21
770.3492,TowerC,3.5,21
775.9947,TowerC,3.5,21
781.5601,TowerC,3.5,21
787.5259,TowerC,3.5,21
794.0323,TowerC,3.5,21
799.9781,TowerC,3.5,21
806.6246,TowerC,3.5,21
811.9498,TowerC,3.5,21
817.8555,TowerC,3.5,21
824.2217,TowerC,3.5,21
829.1065,TowerC,3.5,21
834.732,TowerC,3.5,21
840.3174,TowerC,3.5,21
845.6226,TowerC,3.5,21
850.9678,TowerC,3.5,21
856.1729,TowerC,3.5,20
861.6182,TowerC,3.5,20
867.3839,TowerC,3.5,20
872.5489,TowerC,3.5,20
877.6739,TowerC,3.5,20
883.2794,TowerC,3.5,20
889.6856,TowerC,3.5,20
895.6514,TowerC,3.5,20
900.356,TowerC,3.5,20
906.2217,TowerC,3.5,20
911.5469,TowerC,3.5,20
917.713,TowerD,3.5,19
987.461,TowerD,3.5,17
988.2818,TowerD,3.5,17
989.1226,TowerD,3.5,17
990.0235,TowerD,3.5,17
990.8443,TowerD,3.5,17
991.7051,TowerD,3.5,17
992.546,TowerD,3.5,17
993.4068,TowerD,3.5,17
994.2877,TowerD,3.5,17
995.0884,TowerD,3.5,17
995.8892,TowerD,3.5,17
996.73,TowerD,3.5,17
997.751,TowerD,3.5,17
998.772,TowerD,3.5,17
999.6329,TowerD,3.5,17
1000.494,TowerD,3.5,17
1001.335,TowerD,3.5,17
1002.195,TowerD,3.5,17
1003.056,TowerD,3.5,17
1003.977,TowerD,3.5,17
1004.958,TowerD,3.5,17
1005.899,TowerD,3.5,17
1006.74,TowerD,3.5,17
1007.601,TowerD,3.5,17
1008.502,TowerD,3.5,17
1009.362,TowerD,3.5,17
1010.203,TowerD,3.5,17
1011.104,TowerD,3.5,17
1012.025,TowerD,3.5,17
1012.946,TowerD,3.5,17
1013.867,TowerD,3.5,17
1014.788,TowerD,3.5,17
1015.689,TowerD,3.5,17
1016.529,TowerD,3.5,17
1017.35,TowerD,3.5,17
1018.171,TowerD,3.5,17
1018.972,TowerD,3.5,17
1019.833,TowerD,3.5,17
1020.633,TowerD,3.5,17
1021.474,TowerD,3.5,17
1022.275,TowerD,3.5,17
1023.116,TowerD,3.5,17
1023.977,TowerD,3.5,17
1024.777,TowerD,3.5,17
1025.638,TowerD,3.5,17
1026.479,TowerD,3.5,17
1027.34,TowerD,3.5,17
1028.161,TowerD,3.5,17
1028.961,TowerD,3.5,17
1029.982,TowerD,3.5,17
1031.003,TowerD,3.5,17
1031.884,TowerD,3.5,17
1032.745,TowerD,3.5,17
1033.566,TowerD,3.5,17
1034.447,TowerD,3.5,17
1035.268,TowerD,3.5,17
1036.148,TowerD,3.5,17
1036.989,TowerD,3.5,17
1037.83,TowerD,3.5,17
1038.651,TowerD,3.5,17
1039.492,TowerD,3.5,17
1040.333,TowerD,3.5,17
1041.173,TowerD,3.5,17
1042.014,TowerD,3.5,17
1042.875,TowerD,3.5,17
1043.876,TowerD,3.5,17
1045.037,TowerD,3.5,16
1045.958,TowerD,3.5,16
1047.039,TowerD,3.5,15
1048.12,TowerD,3.5,15
1049.021,TowerD,3.5,15
1050.082,TowerD,3.5,15
1051.103,TowerD,3.5,14
1052.044,TowerD,3.5,14
1053.065,TowerD,3.5,14
1054.006,TowerD,3.5,14
1054.887,TowerD,3.5,14
1055.768,TowerD,3.5,13
1056.688,TowerD,3.5,13
1057.549,TowerD,3.5,13
1058.47,TowerD,3.5,13
1059.391,TowerD,3.5,12
1060.492,TowerD,3.5,12
1061.533,TowerD,3.5,12
1062.374,TowerD,3.5,12
1063.195,TowerD,3.5,12
1064.236,TowerD,3.5,12
1065.297,TowerD,3.5,12
1066.198,TowerD,3.5,12
1067.059,TowerD,3.5,12
1067.899,TowerD,3.5,12
1068.74,TowerD,3.5,12
1069.521,TowerD,3.5,11
1070.362,TowerD,3.5,11
1071.323,TowerD,3.5,11
1072.304,TowerD,3.5,11
1073.165,TowerD,3.5,11
1073.985,TowerD,3.5,11
1074.806,TowerD,3.5,11
1075.567,TowerD,3.5,11
1076.368,TowerD,3.5,11
1077.208,TowerD,3.5,11
1078.089,TowerD,3.5,11
1078.95,TowerD,3.5,11
1079.731,TowerD,3.5,11
1080.532,TowerD,3.5,11
1081.333,TowerD,3.5,11
1082.173,TowerD,3.5,11
1082.974,TowerD,3.5,11
1083.775,TowerD,3.5,11
1084.776,TowerD,3.5,11
1085.917,TowerD,3.5,11
1086.818,TowerD,3.5,11
1087.799,TowerD,3.5,11
1088.74,TowerD,3.5,11
1089.581,TowerD,3.5,11
1090.421,TowerD,3.5,11
1091.302,TowerD,3.5,11
1092.183,TowerD,3.5,11
1092.984,TowerD,3.5,11
1093.825,TowerD,3.5,11
1094.866,TowerD,3.5,11
1095.967,TowerD,3.5,11
1096.848,TowerD,3.5,11
1097.688,TowerD,3.5,11
1098.529,TowerD,3.5,11
1099.35,TowerD,3.5,11
1100.171,TowerD,3.5,11
1101.172,TowerD,3.5,11
1102.313,TowerD,3.5,10
1103.254,TowerD,3.5,10
1104.315,TowerD,3.5,10
1105.376,TowerD,3.5,9
1106.437,TowerD,3.5,9
1107.558,TowerD,3.5,9
1108.579,TowerD,3.5,9
1109.4,TowerD,3.5,9
1110.221,TowerD,3.5,9
1111.122,TowerD,3.5,9
1112.063,TowerD,3.5,9
1112.903,TowerD,3.5,9
1113.664,TowerD,3.5,9
1114.525,TowerD,3.5,9
1115.346,TowerD,3.5,9
1116.187,TowerD,3.5,9
1116.987,TowerD,3.5,9
1117.968,TowerD,3.5,9
1118.949,TowerD,3.5,9
1119.77,TowerD,3.5,9
1120.591,TowerD,3.5,9
1121.552,TowerD,3.5,9
1122.533,TowerD,3.5,9
1123.333,TowerD,3.5,9
1124.094,TowerD,3.5,9
1125.075,TowerD,3.5,9
1126.016,TowerD,3.5,9
1126.857,TowerD,3.5,9
1127.698,TowerD,3.5,9
1128.699,TowerD,3.5,9
1129.66,TowerD,3.5,9
1130.46,TowerD,3.5,9
1131.261,TowerD,3.5,9
1132.282,TowerD,3.5,9
1133.243,TowerD,3.5,9
1134.104,TowerD,3.5,9
1134.905,TowerD,3.5,9
1135.706,TowerD,3.5,9
1136.506,TowerD,3.5,9
1137.307,TowerD,3.5,9
1138.108,TowerD,3.5,8
1139.149,TowerD,3.5,8
1140.17,TowerD,3.5,8
1140.951,TowerD,3.5,8
1141.771,TowerD,3.5,8
1142.772,TowerD,3.5,8
1143.793,TowerD,3.5,8
1144.674,TowerD,3.5,8
1145.555,TowerD,3.5,7
1146.376,TowerD,3.5,7
1147.337,TowerD,3.5,7
1148.278,TowerD,3.5,7
1149.139,TowerD,3.5,7
1150.18,TowerD,3.5,7
1151.201,TowerD,3.5,7
1152.042,TowerD,3.5,7
1152.862,TowerD,3.5,7
1153.743,TowerD,3.5,7
1154.704,TowerD,3.5,7
1155.465,TowerD,3.5,7
1156.246,TowerD,3.5,7
1156.986,TowerD,3.5,7
1157.727,TowerD,3.5,7
1158.448,TowerD,3.5,6
1159.229,TowerD,3.5,6
1159.929,TowerD,3.5,6
1160.87,TowerD,3.5,6
1161.771,TowerD,3.5,6
1162.612,TowerD,3.5,6
1163.333,TowerD,3.5,6
1164.093,TowerD,3.5,5
1164.874,TowerD,3.5,5
1165.655,TowerD,3.5,5
1166.355,TowerD,3.5,5
1167.276,TowerD,3.5,4
1168.197,TowerD,3.5,4
1169.018,TowerD,3.5,4
1169.739,TowerD,3.5,4
1170.66,TowerD,3.5,4
1171.541,TowerD,3.5,4
1172.321,TowerD,3.5,4
1173.042,TowerD,3.5,4
1173.743,TowerD,3.5,4
1174.403,TowerD,3.5,4
1175.124,TowerD,3.5,4
1175.845,TowerD,3.5,3
1176.585,TowerD,3.5,3
1177.406,TowerD,3.5,3
1178.327,TowerD,3.5,3
1179.068,TowerD,3.5,3
1179.829,TowerD,3.5,3
1180.529,TowerD,3.5,3
1181.25,TowerD,3.5,3
1181.931,TowerD,3.5,3
1182.651,TowerD,3.5,2
1183.352,TowerD,3.5,2
1184.273,TowerD,3.5,2
1185.154,TowerD,3.5,1
1185.955,TowerD,3.5,1
