Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerC,3,41
175.3406,TowerD,3,54
254.3575,TowerD,3,59
254.6976,TowerD,3,59
255.0377,TowerD,3,59
255.3577,TowerD,3,59
255.6978,TowerD,3,59
256.0378,TowerD,3,59
256.3577,TowerD,3,59
256.6975,TowerD,3,56
257.0373,TowerD,3,39
257.3571,TowerD,3,30
257.6969,TowerD,3,27
258.0367,TowerD,3,26
258.3566,TowerD,3,26
258.6964,TowerD,3,25
259.0362,TowerD,3,25
259.356,TowerD,3,25
259.6958,TowerD,3,25
260.0356,TowerD,3,25
260.3555,TowerD,3,25
260.6953,TowerD,3,25
261.0351,TowerD,3,25
261.3549,TowerD,3,25
261.6947,TowerD,3,25
262.0345,TowerD,3,25
262.3544,TowerD,3,25
262.6942,TowerD,3,25
263.034,TowerD,3,25
263.3538,TowerD,3,25
263.6936,TowerD,3,25
264.0334,TowerD,3,25
264.3533,TowerD,3,25
264.6931,TowerD,3,25
265.0329,TowerD,3,25
265.3527,TowerD,3,25
265.6925,TowerD,3,25
266.0323,TowerD,3,25
266.3522,TowerD,3,25
266.692,TowerD,3,25
267.0318,TowerD,3,25
267.3516,TowerD,3,24
267.6914,TowerD,3,24
268.0313,TowerD,3,24
268.3511,TowerD,3,24
268.6909,TowerD,3,24
269.0307,TowerD,3,24
269.3505,TowerD,3,24
269.6903,TowerD,3,24
270.0302,TowerD,3,24
270.35,TowerD,3,24
270.6898,TowerD,3,24
271.0296,TowerD,3,24
271.3494,TowerD,3,24
271.6892,TowerD,3,24
272.0291,TowerD,3,24
272.3489,TowerD,3,24
272.6887,TowerD,3,24
273.0285,TowerD,3,24
273.3483,TowerD,3,24
273.6881,TowerD,3,24
274.028,TowerD,3,24
274.3478,TowerD,3,24
274.6876,TowerD,3,24
275.0274,TowerD,3,24
275.3472,TowerD,3,24
275.687,TowerD,3,24
276.0269,TowerD,3,24
276.3467,TowerD,3,24
276.6865,TowerD,3,24
277.0263,TowerD,3,24
277.3461,TowerD,3,24
277.6859,TowerD,3,24
278.0258,TowerD,3,24
278.3456,TowerD,3,24
278.6854,TowerD,3,24
279.0252,TowerD,3,24
279.345,TowerD,3,24
279.6848,TowerD,3,24
280.0247,TowerD,3,24
280.3445,TowerD,3,24
280.6843,TowerD,3,24
281.0241,TowerD,3,24
281.3439,TowerD,3,24
281.6837,TowerD,3,24
282.0236,TowerD,3,24
282.3434,TowerD,3,24
282.6832,TowerD,3,24
283.023,TowerD,3,24
283.3428,TowerD,3,24
283.6826,TowerD,3,24
284.0225,TowerD,3,24
284.3423,TowerD,3,24
284.6821,TowerD,3,24
285.0219,TowerD,3,24
285.3417,TowerD,3,24
285.6815,TowerD,3,24
286.0214,TowerD,3,24
286.3412,TowerD,3,24
286.681,TowerD,3,24
287.0208,TowerD,3,24
287.3406,TowerD,3,24
287.6805,TowerD,3,24
288.0203,TowerD,3,24
288.3401,TowerD,3,24
288.6799,TowerD,3,24
289.0197,TowerD,3,24
289.3395,TowerD,3,24
289.6794,TowerD,3,24
290.0192,TowerD,3,24
290.339,TowerD,3,24
290.6788,TowerD,3,24
291.0186,TowerD,3,24
291.3384,TowerD,3,24
291.6783,TowerD,3,24
292.0181,TowerD,3,24
292.3379,TowerD,3,24
292.6777,TowerD,3,24
293.0175,TowerD,3,24
293.3373,TowerD,3,24
293.6772,TowerD,3,24
294.017,TowerD,3,24
294.3368,TowerD,3,24
294.6766,TowerD,3,24
295.0164,TowerD,3,24
295.3362,TowerD,3,24
295.6761,TowerD,3,24
296.0159,TowerD,3,24
296.3357,TowerD,3,24
296.6755,TowerD,3,24
297.0153,TowerD,3,24
297.3351,TowerD,3,24
297.675,TowerD,3,24
298.0148,TowerD,3,24
298.3346,TowerD,3,24
298.6744,TowerD,3,24
299.0142,TowerD,3,23
299.334,TowerD,3,23
299.6739,TowerD,3,23
300.0137,TowerD,3,23
300.3335,TowerD,3,23
300.6733,TowerD,3,22
301.0131,TowerD,3,22
301.3329,TowerB,3,21
743.4429,TowerA,3,20
814.8526,TowerB,3,20
886.9229,TowerA,3,20
956.9913,TowerB,3,20
1028.401,TowerA,3,20
1098.129,TowerA,3,20
1104.475,TowerB,3,19
1175.544,TowerB,3,14
1179.869,TowerA,3,14
1249.617,TowerB,3,14
1320.686,TowerA,3,14
1390.074,TowerB,3,14
1461.143,TowerA,3,14
1530.891,TowerB,3,14
1601.96,TowerA,3,14
1671.688,TowerB,3,14
1742.417,TowerA,3,14
1812.166,TowerA,3,14
1818.171,TowerA,3,14
1824.498,TowerB,3,14
1893.565,TowerA,3,13
1963.313,TowerB,3,13
2035.383,TowerA,3,13
