Elapsed Sec,Destination,Speed,Guided Evacuees
0,TowerB,2.202887,64
383.6877,TowerA,3,64
508.1193,TowerA,3,26
508.9788,TowerA,3,26
509.8184,TowerA,3,26
510.6979,TowerA,3,26
511.5374,TowerA,3,26
512.4175,TowerA,3,26
513.4786,TowerA,3,26
514.4195,TowerA,3,26
515.3004,TowerA,3,26
516.2213,TowerA,3,26
517.2022,TowerA,3,26
518.2232,TowerA,3,26
519.2042,TowerA,3,26
520.2652,TowerA,3,26
521.4063,TowerA,3,26
522.5074,TowerA,3,26
523.6085,TowerA,3,26
524.6495,TowerA,3,26
525.6905,TowerA,3,26
526.6915,TowerA,3,26
527.6924,TowerA,3,26
528.6534,TowerA,3,26
529.5743,TowerA,3,26
530.4952,TowerA,3,26
531.3961,TowerA,3,26
532.2369,TowerA,3,26
533.0777,TowerA,3,26
534.0386,TowerA,3,26
534.9796,TowerA,3,26
535.8404,TowerA,3,26
536.6812,TowerA,3,26
537.522,TowerA,3,26
538.4429,TowerA,3,26
539.4439,TowerA,3,26
540.4048,TowerA,3,26
541.3858,TowerA,3,26
542.3467,TowerA,3,26
543.3277,TowerA,3,26
544.4288,TowerA,3,26
545.65,TowerA,3,26
546.9713,TowerA,3,26
548.2125,TowerA,3,26
549.4136,TowerA,3,26
550.5748,TowerA,3,26
551.6558,TowerA,3,26
552.6568,TowerA,3,26
553.5977,TowerA,3,26
554.6788,TowerA,3,26
555.6197,TowerA,3,26
556.5606,TowerA,3,25
557.4815,TowerA,3,24
558.4224,TowerA,3,24
559.6236,TowerA,3,24
560.6846,TowerA,3,22
561.7256,TowerA,3,21
562.8668,TowerA,3,21
563.9879,TowerA,3,21
564.9288,TowerA,3,19
566.0499,TowerA,3,19
567.1309,TowerA,3,18
568.1519,TowerA,3,18
569.233,TowerA,3,16
570.4141,TowerA,3,15
571.6353,TowerA,3,15
572.8565,TowerA,3,15
574.0577,TowerA,3,15
575.0386,TowerA,3,15
576.0797,TowerA,3,15
577.1207,TowerA,3,15
577.9815,TowerA,3,15
578.8824,TowerA,3,15
579.8233,TowerA,3,15
580.7242,TowerA,3,14
581.6651,TowerA,3,13
582.586,TowerA,3,11
583.6671,TowerA,3,11
584.688,TowerA,3,11
585.669,TowerA,3,11
586.65,TowerA,3,11
587.6509,TowerA,3,11
588.5318,TowerA,3,10
589.4127,TowerA,3,10
590.4136,TowerA,3,10
591.4146,TowerA,3,10
592.3755,TowerA,3,9
593.3765,TowerA,3,9
594.4776,TowerA,3,9
595.899,TowerA,3,9
597.1402,TowerA,3,7
598.4014,TowerA,3,7
599.5425,TowerA,3,7
600.5836,TowerA,3,7
601.6446,TowerA,3,7
602.7857,TowerA,3,7
603.8267,TowerA,3,6
604.9879,TowerA,3,6
606.0089,TowerA,3,6
606.9097,TowerA,3,6
607.8907,TowerA,3,6
608.8316,TowerA,3,6
609.6724,TowerA,3,6
610.4332,TowerA,3,6
611.314,TowerA,3,6
612.2149,TowerA,3,6
613.0757,TowerA,3,5
613.9566,TowerA,3,5
614.9376,TowerA,3,4
616.0787,TowerA,3,4
617.0396,TowerA,3,4
618.0406,TowerA,3,4
619.0416,TowerA,3,4
620.0025,TowerA,3,4
621.1636,TowerA,3,4
622.4449,TowerA,3,4
623.7462,TowerA,3,4
624.8672,TowerA,3,4
626.1885,TowerA,3,4
627.4498,TowerA,3,4
628.4708,TowerA,3,4
629.4918,TowerA,3,3
630.4527,TowerA,3,3
631.2935,TowerA,3,3
632.1143,TowerA,3,3
633.0352,TowerA,3,3
634.1163,TowerA,3,2
635.0372,TowerA,3,2
635.918,TowerA,3,2
636.899,TowerA,3,2
637.96,TowerA,3,2
638.981,TowerA,3,2
640.0421,TowerA,3,2
641.063,TowerA,3,2
642.1441,TowerA,3,2
643.2252,TowerA,3,2
644.2862,TowerA,3,2
645.3672,TowerA,3,2
646.5884,TowerA,3,2
647.7496,TowerA,3,2
648.7706,TowerA,3,2
649.7715,TowerA,3,2
650.7125,TowerA,3,2
651.6133,TowerA,3,2
652.4742,TowerA,3,2
653.295,TowerA,3,1
654.1358,TowerA,3,1
654.9166,TowerA,3,1
655.6973,TowerA,3,1
656.5982,TowerA,3,1
657.4791,TowerA,3,1
658.2398,TowerA,3,1
659.0406,TowerA,3,1
659.8814,TowerA,3,1
660.8223,TowerA,3,1
661.8433,TowerA,3,1
662.7242,TowerA,3,1
663.6451,TowerA,3,1
664.5259,TowerA,3,1
665.4268,TowerA,3,1
666.3077,TowerA,3,1
667.2486,TowerA,3,1
668.1094,TowerA,3,1
668.9703,TowerA,3,1
669.9112,TowerA,3,1
670.9922,TowerA,3,1
672.3336,TowerA,3,1
673.4146,TowerA,3,1
674.4556,TowerA,3,1
675.4166,TowerA,3,1
676.4376,TowerD,3,1
1088.299,TowerC,1,1
1332.658,TowerC,1,1
1333.579,TowerC,1,1
1334.399,TowerC,1,1
1335.22,TowerC,1,1
1336.081,TowerC,1,1
1337.042,TowerC,1,1
1337.883,TowerC,1,1
1338.644,TowerC,1,1
1339.544,TowerC,1,1
1340.666,TowerC,1,1
1341.707,TowerC,1,1
1342.708,TowerC,1,1
1343.769,TowerD,1,1
1578.438,TowerC,1,1
